"Transmitter Name","Transmitter ID"
"Satellite/GEOSAT/Transmitter/My_Transmitter",0

"Receiver Name","Receiver ID"
"Facility/My_Fac/Receiver/My_Rec",0

"Time (UTCG)","Link To ID","Xmtr Power (dBW)","Xmtr Gain (dB)","EIRP (dBW)","Xmtr Azimuth - Phi (deg)","Xmtr Elevation - Theta (deg)","Range (km)","Rcvr Azimuth - Phi (deg)","Rcvr Elevation - Theta (deg)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Carrier Power at Rcvr Input (dBW)","Flux Density (dBW/m^2)","Rcvr Gain (dB)","Free Space Loss (dB)","Atmos Loss (dB)","Rain Loss (dB)","CloudsFog Losss (dB)","TropoScintill Loss (dB)","Prop Loss (dB)","Train (K)","Tatmos (K)","TcloudsFog (K)","TtropoScintill (K)","Tsun (K)","Tearth (K)","Tcosmic (K)","Tother (K)","Tantenna (K)","Tequiv (K)","g/T (dB/K)","C/No (dB*Hz)","C/(No+Io) (dB*Hz)","Bandwidth (MHz)","Bandwidth Overlap (units)","Pol. Rel. Angle (deg)","Polarization Effic (dB)","C/N (dB)","C/(N+I) (dB)","Eb/No (dB)","Eb/(No+Io) (dB)","BER","BER+I","C/I (dB)","DeltaT/T (dB)","Pwr Flux Density (dBW/m^2)"
10 Aug 2024 04:49:00.000,0,25.000,31.2942,54.343,333.884,1.959,35925.8037,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 04:50:00.000,0,25.000,31.2942,54.343,333.882,1.959,35925.8070,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 04:51:00.000,0,25.000,31.2942,54.343,333.880,1.959,35925.8104,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 04:52:00.000,0,25.000,31.2942,54.343,333.879,1.959,35925.8137,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 04:53:00.000,0,25.000,31.2942,54.343,333.877,1.959,35925.8171,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 04:54:00.000,0,25.000,31.2942,54.343,333.875,1.959,35925.8206,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 04:55:00.000,0,25.000,31.2942,54.343,333.873,1.959,35925.8240,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 04:56:00.000,0,25.000,31.2942,54.343,333.871,1.959,35925.8275,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 04:57:00.000,0,25.000,31.2942,54.343,333.869,1.959,35925.8310,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 04:58:00.000,0,25.000,31.2942,54.343,333.867,1.959,35925.8345,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 04:59:00.000,0,25.000,31.2942,54.343,333.865,1.959,35925.8380,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 05:00:00.000,0,25.000,31.2942,54.343,333.863,1.959,35925.8416,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 05:01:00.000,0,25.000,31.2942,54.343,333.861,1.960,35925.8452,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 05:02:00.000,0,25.000,31.2942,54.343,333.859,1.960,35925.8488,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 05:03:00.000,0,25.000,31.2942,54.343,333.857,1.960,35925.8525,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 05:04:00.000,0,25.000,31.2942,54.343,333.855,1.960,35925.8562,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 05:05:00.000,0,25.000,31.2942,54.343,333.853,1.960,35925.8599,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 05:06:00.000,0,25.000,31.2942,54.343,333.851,1.960,35925.8636,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 05:07:00.000,0,25.000,31.2942,54.343,333.849,1.960,35925.8673,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 05:08:00.000,0,25.000,31.2942,54.343,333.847,1.960,35925.8711,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 05:09:00.000,0,25.000,31.2942,54.343,333.845,1.960,35925.8749,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 05:10:00.000,0,25.000,31.2942,54.343,333.843,1.960,35925.8787,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 05:11:00.000,0,25.000,31.2942,54.343,333.840,1.960,35925.8825,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 05:12:00.000,0,25.000,31.2942,54.343,333.838,1.960,35925.8864,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 05:13:00.000,0,25.000,31.2942,54.343,333.836,1.960,35925.8903,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 05:14:00.000,0,25.000,31.2942,54.343,333.834,1.960,35925.8942,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 05:15:00.000,0,25.000,31.2942,54.343,333.832,1.960,35925.8982,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 05:16:00.000,0,25.000,31.2942,54.343,333.830,1.960,35925.9021,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 05:17:00.000,0,25.000,31.2942,54.343,333.828,1.960,35925.9061,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 05:18:00.000,0,25.000,31.2942,54.343,333.826,1.960,35925.9101,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 05:19:00.000,0,25.000,31.2942,54.343,333.823,1.960,35925.9141,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 05:20:00.000,0,25.000,31.2942,54.343,333.821,1.960,35925.9182,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 05:21:00.000,0,25.000,31.2942,54.343,333.819,1.960,35925.9223,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 05:22:00.000,0,25.000,31.2942,54.343,333.817,1.960,35925.9264,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 05:23:00.000,0,25.000,31.2942,54.343,333.815,1.960,35925.9305,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 05:24:00.000,0,25.000,31.2942,54.343,333.813,1.960,35925.9346,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 05:25:00.000,0,25.000,31.2942,54.343,333.810,1.960,35925.9388,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 05:26:00.000,0,25.000,31.2942,54.343,333.808,1.960,35925.9430,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 05:27:00.000,0,25.000,31.2942,54.343,333.806,1.960,35925.9472,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 05:28:00.000,0,25.000,31.2942,54.343,333.804,1.960,35925.9515,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 05:29:00.000,0,25.000,31.2942,54.343,333.802,1.960,35925.9557,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 05:30:00.000,0,25.000,31.2942,54.343,333.799,1.960,35925.9600,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 05:31:00.000,0,25.000,31.2942,54.343,333.797,1.960,35925.9643,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 05:32:00.000,0,25.000,31.2942,54.343,333.795,1.960,35925.9686,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 05:33:00.000,0,25.000,31.2942,54.343,333.793,1.960,35925.9730,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 05:34:00.000,0,25.000,31.2942,54.343,333.790,1.960,35925.9774,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 05:35:00.000,0,25.000,31.2942,54.343,333.788,1.960,35925.9818,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 05:36:00.000,0,25.000,31.2942,54.343,333.786,1.960,35925.9862,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 05:37:00.000,0,25.000,31.2942,54.343,333.784,1.961,35925.9906,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 05:38:00.000,0,25.000,31.2942,54.343,333.781,1.961,35925.9951,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 05:39:00.000,0,25.000,31.2942,54.343,333.779,1.961,35925.9996,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 05:40:00.000,0,25.000,31.2942,54.343,333.777,1.961,35926.0041,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,90.5516,32.0000,1.0000,0.000,0.0000,20.8126,15.5001,23.8229,18.5104,1.0000e-30,1.0000e-30,17.0138,3.7988,-123.7543
10 Aug 2024 05:41:00.000,0,25.000,31.2942,54.343,333.774,1.961,35926.0086,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,89.1711,32.0000,1.0000,0.000,0.0000,20.8126,14.1196,23.8229,17.1299,1.0000e-30,1.4550e-24,15.1661,5.6465,-121.9070
10 Aug 2024 05:42:00.000,0,25.000,31.2942,54.343,333.772,1.961,35926.0131,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,85.9235,32.0000,1.0000,0.000,0.0000,20.8126,10.8720,23.8229,13.8823,1.0000e-30,1.3509e-12,11.3362,9.4764,-118.0824
10 Aug 2024 05:43:00.000,0,25.000,31.2942,54.343,333.770,1.961,35926.0177,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,83.1026,32.0000,1.0000,0.000,0.0000,20.8126,8.0511,23.8229,11.0614,1.0000e-30,2.1698e-07,8.2874,12.5252,-115.0350
