"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
10 Aug 2024 04:22:00.000,5949.889042,-2772.685033,-2054.216805,3.487423,3.507265,5.367123
10 Aug 2024 04:23:00.000,6146.859049,-2557.197680,-1727.898275,3.076084,3.673618,5.506164
10 Aug 2024 04:24:00.000,6318.777139,-2332.100349,-1393.962703,2.652646,3.827499,5.620931
10 Aug 2024 04:25:00.000,6464.969479,-2098.158862,-1053.882166,2.218854,3.968330,5.710920
10 Aug 2024 04:26:00.000,6584.868299,-1856.172429,-709.155832,1.776496,4.095578,5.775734
10 Aug 2024 04:27:00.000,6678.014110,-1606.971074,-361.303348,1.327393,4.208750,5.815087
10 Aug 2024 04:28:00.000,6744.057459,-1351.412951,-11.858141,0.873390,4.307400,5.828806
10 Aug 2024 04:29:00.000,6782.760231,-1090.381543,337.639340,0.416352,4.391130,5.816829
10 Aug 2024 04:30:00.000,6793.996485,-824.782764,685.648415,-0.041848,4.459591,5.779210
10 Aug 2024 04:31:00.000,6777.752819,-555.541965,1030.634967,-0.499333,4.512485,5.716115
10 Aug 2024 04:32:00.000,6734.128281,-283.600857,1371.078202,-0.954232,4.549565,5.627822
10 Aug 2024 04:33:00.000,6663.333797,-9.914359,1705.477353,-1.404689,4.570637,5.514720
10 Aug 2024 04:34:00.000,6565.691148,264.552616,2032.358300,-1.848867,4.575562,5.377307
10 Aug 2024 04:35:00.000,6441.631481,538.828439,2350.280061,-2.284958,4.564256,5.216190
10 Aug 2024 04:36:00.000,6291.693377,811.938075,2657.841154,-2.711190,4.536689,5.032079
10 Aug 2024 04:37:00.000,6116.520470,1082.906434,2953.685764,-3.125834,4.492889,4.825784
10 Aug 2024 04:38:00.000,5916.858632,1350.761747,3236.509729,-3.527212,4.432940,4.598217
10 Aug 2024 04:39:00.000,5693.552750,1614.538947,3505.066285,-3.913704,4.356980,4.350379
10 Aug 2024 04:40:00.000,5447.543088,1873.283058,3758.171561,-4.283751,4.265207,4.083363
10 Aug 2024 04:41:00.000,5179.861261,2126.052565,3994.709802,-4.635868,4.157873,3.798347
10 Aug 2024 04:42:00.000,4891.625842,2371.922771,4213.638283,-4.968643,4.035287,3.496587
10 Aug 2024 04:43:00.000,4584.037617,2609.989111,4413.991907,-5.280747,3.897810,3.179413
10 Aug 2024 04:44:00.000,4258.374497,2839.370431,4594.887463,-5.570940,3.745860,2.848223
10 Aug 2024 04:45:00.000,3915.986134,3059.212196,4755.527513,-5.838072,3.579907,2.504477
10 Aug 2024 04:46:00.000,3558.288245,3268.689647,4895.203913,-6.081090,3.400474,2.149691
10 Aug 2024 04:47:00.000,3186.756667,3467.010861,5013.300931,-6.299045,3.208132,1.785429
10 Aug 2024 04:48:00.000,2802.921183,3653.419734,5109.297964,-6.491088,3.003503,1.413296
10 Aug 2024 04:49:00.000,2408.359132,3827.198849,5182.771831,-6.656483,2.787255,1.034933
10 Aug 2024 04:50:00.000,2004.688840,3987.672244,5233.398640,-6.794601,2.560102,0.652007
10 Aug 2024 04:51:00.000,1593.562886,4134.208046,5260.955213,-6.904929,2.322798,0.266208
10 Aug 2024 04:52:00.000,1176.661248,4266.220976,5265.320074,-6.987067,2.076142,-0.120766
10 Aug 2024 04:53:00.000,755.684347,4383.174707,5246.473982,-7.040734,1.820967,-0.507207
10 Aug 2024 04:54:00.000,332.346024,4484.584073,5204.500015,-7.065764,1.558144,-0.891411
10 Aug 2024 04:55:00.000,-91.633532,4570.017108,5139.583205,-7.062110,1.288576,-1.271687
10 Aug 2024 04:56:00.000,-514.534852,4639.096919,5052.009724,-7.029844,1.013195,-1.646356
10 Aug 2024 04:57:00.000,-934.646254,4691.503380,4942.165619,-6.969154,0.732960,-2.013768
10 Aug 2024 04:58:00.000,-1350.270844,4726.974632,4810.535113,-6.880344,0.448853,-2.372303
10 Aug 2024 04:59:00.000,-1759.733454,4745.308393,4657.698468,-6.763834,0.161879,-2.720380
10 Aug 2024 05:00:00.000,-2161.387465,4746.363069,4484.329429,-6.620155,-0.126945,-3.056464
10 Aug 2024 05:01:00.000,-2553.621504,4730.058650,4291.192255,-6.449951,-0.416585,-3.379075
10 Aug 2024 05:02:00.000,-2934.865967,4696.377401,4079.138346,-6.253970,-0.705998,-3.686790
10 Aug 2024 05:03:00.000,-3303.599370,4645.364333,3849.102493,-6.033066,-0.994137,-3.978253
10 Aug 2024 05:04:00.000,-3658.354470,4577.127452,3602.098757,-5.788194,-1.279950,-4.252179
10 Aug 2024 05:05:00.000,-3997.724157,4491.837785,3339.215995,-5.520402,-1.562389,-4.507359
10 Aug 2024 05:06:00.000,-4320.367080,4389.729184,3061.613068,-5.230832,-1.840408,-4.742671
10 Aug 2024 05:07:00.000,-4625.012982,4271.097894,2770.513722,-4.920713,-2.112974,-4.957075
10 Aug 2024 05:08:00.000,-4910.467740,4136.301898,2467.201204,-4.591352,-2.379063,-5.149627
10 Aug 2024 05:09:00.000,-5175.618061,3985.760033,2153.012596,-4.244135,-2.637670,-5.319478
10 Aug 2024 05:10:00.000,-5419.435848,3819.950879,1829.332927,-3.880516,-2.887810,-5.465879
10 Aug 2024 05:11:00.000,-5640.982192,3639.411421,1497.589064,-3.502011,-3.128522,-5.588185
10 Aug 2024 05:12:00.000,-5839.410990,3444.735486,1159.243424,-3.110197,-3.358873,-5.685858
10 Aug 2024 05:13:00.000,-6013.972166,3236.571966,815.787525,-2.706699,-3.577961,-5.758465
10 Aug 2024 05:14:00.000,-6164.014496,3015.622820,468.735415,-2.293184,-3.784919,-5.805687
10 Aug 2024 05:15:00.000,-6288.988007,2782.640871,119.616993,-1.871358,-3.978919,-5.827317
10 Aug 2024 05:16:00.000,-6388.445956,2538.427395,-230.028734,-1.442956,-4.159176,-5.823258
10 Aug 2024 05:17:00.000,-6462.046383,2283.829513,-578.660431,-1.009735,-4.324947,-5.793528
10 Aug 2024 05:18:00.000,-6509.553217,2019.737397,-924.741237,-0.573466,-4.475539,-5.738259
10 Aug 2024 05:19:00.000,-6530.836953,1747.081291,-1266.745534,-0.135929,-4.610310,-5.657694
10 Aug 2024 05:20:00.000,-6525.874882,1466.828361,-1603.165674,0.301098,-4.728673,-5.552189
10 Aug 2024 05:21:00.000,-6494.750880,1179.979386,-1932.518627,0.735841,-4.830095,-5.422208
10 Aug 2024 05:22:00.000,-6437.654766,887.565293,-2253.352515,1.166544,-4.914103,-5.268325
10 Aug 2024 05:23:00.000,-6354.881214,590.643554,-2564.253017,1.591469,-4.980286,-5.091217
10 Aug 2024 05:24:00.000,-6246.828251,290.294458,-2863.849598,2.008909,-5.028296,-4.891666
10 Aug 2024 05:25:00.000,-6113.995320,-12.382738,-3150.821557,2.417192,-5.057848,-4.670551
10 Aug 2024 05:26:00.000,-5956.980945,-316.273751,-3423.903843,2.814689,-5.068726,-4.428847
10 Aug 2024 05:27:00.000,-5776.479987,-620.253315,-3681.892635,3.199819,-5.060780,-4.167619
10 Aug 2024 05:28:00.000,-5573.280516,-923.189286,-3923.650650,3.571057,-5.033932,-3.888020
10 Aug 2024 05:29:00.000,-5348.260312,-1223.946811,-4148.112153,3.926939,-4.988170,-3.591281
10 Aug 2024 05:30:00.000,-5102.383005,-1521.392543,-4354.287656,4.266067,-4.923555,-3.278710
10 Aug 2024 05:31:00.000,-4836.693879,-1814.398880,-4541.268283,4.587118,-4.840218,-2.951687
10 Aug 2024 05:32:00.000,-4552.315351,-2101.848223,-4708.229772,4.888846,-4.738361,-2.611651
10 Aug 2024 05:33:00.000,-4250.442151,-2382.637225,-4854.436112,5.170087,-4.618258,-2.260103
10 Aug 2024 05:34:00.000,-3932.336225,-2655.681020,-4979.242786,5.429765,-4.480251,-1.898591
10 Aug 2024 05:35:00.000,-3599.321370,-2919.917430,-5082.099613,5.666895,-4.324753,-1.528710
10 Aug 2024 05:36:00.000,-3252.777644,-3174.311098,-5162.553171,5.880587,-4.152245,-1.152090
10 Aug 2024 05:37:00.000,-2894.135564,-3417.857574,-5220.248800,6.070050,-3.963277,-0.770391
10 Aug 2024 05:38:00.000,-2524.870106,-3649.587307,-5254.932162,6.234593,-3.758461,-0.385296
10 Aug 2024 05:39:00.000,-2146.494566,-3868.569535,-5266.450362,6.373630,-3.538478,0.001497
10 Aug 2024 05:40:00.000,-1760.554262,-4073.916066,-5254.752627,6.486681,-3.304067,0.388284
10 Aug 2024 05:41:00.000,-1368.620147,-4264.784921,-5219.890522,6.573371,-3.056027,0.773359
10 Aug 2024 05:42:00.000,-972.282332,-4440.383837,-5162.017730,6.633436,-2.795216,1.155025
10 Aug 2024 05:43:00.000,-573.143555,-4599.973603,-5081.389368,6.666719,-2.522545,1.531599
10 Aug 2024 05:44:00.000,-172.812627,-4742.871223,-4978.360869,6.673175,-2.238976,1.901422
10 Aug 2024 05:45:00.000,227.102129,-4868.452892,-4853.386411,6.652866,-1.945519,2.262862
10 Aug 2024 05:46:00.000,624.999402,-4976.156762,-4707.016913,6.605964,-1.643228,2.614328
10 Aug 2024 05:47:00.000,1019.291370,-5065.485500,-4539.897613,6.532745,-1.333200,2.954268
10 Aug 2024 05:48:00.000,1408.410097,-5136.008620,-4352.765218,6.433595,-1.016566,3.281186
10 Aug 2024 05:49:00.000,1790.813816,-5187.364568,-4146.444658,6.309001,-0.694491,3.593639
10 Aug 2024 05:50:00.000,2164.993089,-5219.262571,-3921.845449,6.159553,-0.368169,3.890250
10 Aug 2024 05:51:00.000,2529.476805,-5231.484217,-3679.957686,5.985939,-0.038817,4.169712
10 Aug 2024 05:52:00.000,2882.837995,-5223.884778,-3421.847676,5.788941,0.292326,4.430793
10 Aug 2024 05:53:00.000,3223.699451,-5196.394254,-3148.653236,5.569434,0.624009,4.672342
10 Aug 2024 05:54:00.000,3550.739108,-5149.018142,-2861.578681,5.328382,0.954968,4.893293
10 Aug 2024 05:55:00.000,3862.695187,-5081.837915,-2561.889515,5.066829,1.283935,5.092674
10 Aug 2024 05:56:00.000,4158.371070,-4995.011211,-2250.906848,4.785902,1.609639,5.269605
10 Aug 2024 05:57:00.000,4436.639881,-4888.771735,-1930.001575,4.486799,1.930817,5.423306
10 Aug 2024 05:58:00.000,4696.448769,-4763.428863,-1600.588334,4.170788,2.246211,5.553100
10 Aug 2024 05:59:00.000,4936.822875,-4619.366945,-1264.119267,3.839200,2.554579,5.658414
10 Aug 2024 06:00:00.000,5156.868954,-4457.044318,-922.077620,3.493423,2.854699,5.738784
10 Aug 2024 06:01:00.000,5355.778653,-4276.992025,-575.971207,3.134898,3.145371,5.793856
10 Aug 2024 06:02:00.000,5532.831436,-4079.812237,-227.325756,2.765110,3.425423,5.823388
10 Aug 2024 06:03:00.000,5687.397126,-3866.176393,122.321807,2.385585,3.693719,5.827248
10 Aug 2024 06:04:00.000,5818.938076,-3636.823047,471.430143,1.997881,3.949160,5.805420
10 Aug 2024 06:05:00.000,5927.010955,-3392.555452,818.460288,1.603582,4.190689,5.758000
10 Aug 2024 06:06:00.000,6011.268134,-3134.238857,1161.882438,1.204293,4.417296,5.685198
10 Aug 2024 06:07:00.000,6071.458688,-2862.797559,1500.182697,0.801632,4.628024,5.587333
10 Aug 2024 06:08:00.000,6107.428992,-2579.211690,1831.869745,0.397222,4.821969,5.464838
10 Aug 2024 06:09:00.000,6119.122919,-2284.513770,2155.481416,-0.007310,4.998290,5.318253
10 Aug 2024 06:10:00.000,6106.581649,-1979.785024,2469.591143,-0.410349,5.156206,5.148223
10 Aug 2024 06:11:00.000,6069.943078,-1666.151491,2772.814244,-0.810288,5.295003,4.955499
10 Aug 2024 06:12:00.000,6009.440835,-1344.779917,3063.814031,-1.205542,5.414039,4.740929
10 Aug 2024 06:13:00.000,5925.402923,-1016.873470,3341.307698,-1.594553,5.512743,4.505460
10 Aug 2024 06:14:00.000,5818.249979,-683.667276,3604.071978,-1.975792,5.590621,4.250130
10 Aug 2024 06:15:00.000,5688.493168,-346.423801,3850.948535,-2.347770,5.647257,3.976064
10 Aug 2024 06:16:00.000,5536.731720,-6.428087,4080.849070,-2.709043,5.682314,3.684471
10 Aug 2024 06:17:00.000,5363.650126,335.017126,4292.760119,-3.058213,5.695538,3.376635
10 Aug 2024 06:18:00.000,5170.014999,676.596387,4485.747522,-3.393942,5.686761,3.053914
10 Aug 2024 06:19:00.000,4956.671619,1016.986604,4658.960538,-3.714947,5.655896,2.717731
10 Aug 2024 06:20:00.000,4724.540184,1354.862179,4811.635597,-4.020013,5.602947,2.369567
10 Aug 2024 06:21:00.000,4474.611763,1688.900189,4943.099666,-4.307995,5.527999,2.010958
10 Aug 2024 06:22:00.000,4207.944001,2017.785593,5052.773217,-4.577819,5.431229,1.643484
10 Aug 2024 06:23:00.000,3925.656562,2340.216436,5140.172777,-4.828492,5.312898,1.268764
10 Aug 2024 06:24:00.000,3628.926357,2654.909047,5204.913067,-5.059099,5.173353,0.888452
10 Aug 2024 06:25:00.000,3318.982556,2960.603192,5246.708694,-5.268814,5.013029,0.504223
10 Aug 2024 06:26:00.000,2997.101424,3256.067171,5265.375412,-5.456894,4.832441,0.117772
10 Aug 2024 06:27:00.000,2664.600990,3540.102833,5260.830931,-5.622690,4.632192,-0.269199
10 Aug 2024 06:28:00.000,2322.835575,3811.550498,5233.095287,-5.765642,4.412961,-0.654983
10 Aug 2024 06:29:00.000,1973.190210,4069.293750,5182.290745,-5.885285,4.175511,-1.037880
10 Aug 2024 06:30:00.000,1617.074949,4312.264096,5108.641264,-5.981251,3.920677,-1.416201
10 Aug 2024 06:31:00.000,1255.919127,4539.445458,5012.471513,-6.053267,3.649369,-1.788279
10 Aug 2024 06:32:00.000,891.165555,4749.878496,4894.205433,-6.101155,3.362568,-2.152475
10 Aug 2024 06:33:00.000,524.264711,4942.664718,4754.364373,-6.124837,3.061322,-2.507181
10 Aug 2024 06:34:00.000,156.668917,5116.970389,4593.564790,-6.124331,2.746740,-2.850835
10 Aug 2024 06:35:00.000,-210.173452,5272.030196,4412.515533,-6.099750,2.419993,-3.181922
10 Aug 2024 06:36:00.000,-574.823709,5407.150667,4212.014714,-6.051303,2.082304,-3.498982
10 Aug 2024 06:37:00.000,-935.858530,5521.713327,3992.946197,-5.979294,1.734949,-3.800618
10 Aug 2024 06:38:00.000,-1291.875530,5615.177568,3756.275694,-5.884116,1.379247,-4.085499
10 Aug 2024 06:39:00.000,-1641.498727,5687.083228,3503.046513,-5.766255,1.016559,-4.352371
10 Aug 2024 06:40:00.000,-1983.383868,5737.052873,3234.374957,-5.626283,0.648282,-4.600056
10 Aug 2024 06:41:00.000,-2316.223594,5764.793743,2951.445401,-5.464858,0.275840,-4.827463
10 Aug 2024 06:42:00.000,-2638.752435,5770.099389,2655.505077,-5.282717,-0.099316,-5.033589
10 Aug 2024 06:43:00.000,-2949.751598,5752.850966,2347.858569,-5.080678,-0.475716,-5.217526
10 Aug 2024 06:44:00.000,-3248.053549,5713.018180,2029.862066,-4.859631,-0.851880,-5.378462
10 Aug 2024 06:45:00.000,-3532.546360,5650.659890,1702.917383,-4.620539,-1.226318,-5.515689
10 Aug 2024 06:46:00.000,-3802.177806,5565.924355,1368.465780,-4.364429,-1.597540,-5.628601
10 Aug 2024 06:47:00.000,-4055.959205,5459.049123,1027.981609,-4.092390,-1.964061,-5.716700
10 Aug 2024 06:48:00.000,-4292.968973,5330.360558,682.965819,-3.805570,-2.324407,-5.779599
10 Aug 2024 06:49:00.000,-4512.355902,5180.273009,334.939330,-3.505166,-2.677119,-5.817020
10 Aug 2024 06:50:00.000,-4713.342127,5009.287622,-14.563662,-3.192424,-3.020764,-5.828798
10 Aug 2024 06:51:00.000,-4895.225788,4817.990794,-364.002453,-2.868632,-3.353936,-5.814881
10 Aug 2024 06:52:00.000,-5057.383374,4607.052271,-711.836623,-2.535112,-3.675262,-5.775330
10 Aug 2024 06:53:00.000,-5199.271738,4377.222907,-1056.532824,-2.193219,-3.983412,-5.710320
10 Aug 2024 06:54:00.000,-5320.429786,4129.332077,-1396.571544,-1.844333,-4.277101,-5.620138
10 Aug 2024 06:55:00.000,-5420.479825,3864.284761,-1730.453798,-1.489853,-4.555094,-5.505180
10 Aug 2024 06:56:00.000,-5499.128570,3583.058305,-2056.707745,-1.131193,-4.816214,-5.365954
10 Aug 2024 06:57:00.000,-5556.167818,3286.698875,-2373.895169,-0.769774,-5.059346,-5.203074
10 Aug 2024 06:58:00.000,-5591.474777,2976.317609,-2680.617820,-0.407021,-5.283440,-5.017257
10 Aug 2024 06:59:00.000,-5605.012049,2653.086490,-2975.523585,-0.044354,-5.487517,-4.809322
10 Aug 2024 07:00:00.000,-5596.827285,2318.233944,-3257.312437,0.316813,-5.670677,-4.580187
10 Aug 2024 07:01:00.000,-5567.052504,1973.040192,-3524.742176,0.675081,-5.832094,-4.330861
10 Aug 2024 07:02:00.000,-5515.903077,1618.832365,-3776.633899,1.029073,-5.971030,-4.062444
10 Aug 2024 07:03:00.000,-5443.676397,1256.979402,-4011.877199,1.377433,-6.086830,-3.776118
10 Aug 2024 07:04:00.000,-5350.750228,888.886751,-4229.435061,1.718838,-6.178933,-3.473146
10 Aug 2024 07:05:00.000,-5237.580756,515.990896,-4428.348430,2.051998,-6.246867,-3.154863
10 Aug 2024 07:06:00.000,-5104.700334,139.753728,-4607.740442,2.375665,-6.290255,-2.822673
10 Aug 2024 07:07:00.000,-4952.714955,-238.343215,-4766.820290,2.688633,-6.308821,-2.478040
10 Aug 2024 07:08:00.000,-4782.301439,-616.804621,-4904.886706,2.989748,-6.302382,-2.122483
10 Aug 2024 07:09:00.000,-4594.204373,-994.127357,-5021.331056,3.277906,-6.270860,-1.757569
10 Aug 2024 07:10:00.000,-4389.232798,-1368.806492,-5115.640021,3.552062,-6.214274,-1.384908
10 Aug 2024 07:11:00.000,-4168.256669,-1739.341351,-5187.397864,3.811232,-6.132746,-1.006141
10 Aug 2024 07:12:00.000,-3932.203104,-2104.241587,-5236.288255,4.054496,-6.026499,-0.622939
10 Aug 2024 07:13:00.000,-3682.052425,-2462.033239,-5262.095672,4.281000,-5.895856,-0.236992
10 Aug 2024 07:14:00.000,-3418.834031,-2811.264752,-5264.706350,4.489962,-5.741240,0.150001
10 Aug 2024 07:15:00.000,-3143.622100,-3150.512941,-5244.108780,4.680672,-5.563173,0.536332
10 Aug 2024 07:16:00.000,-2857.531145,-3478.388862,-5200.393761,4.852496,-5.362275,0.920299
10 Aug 2024 07:17:00.000,-2561.711452,-3793.543578,-5133.754002,5.004877,-5.139260,1.300210
10 Aug 2024 07:18:00.000,-2257.344403,-4094.673784,-5044.483267,5.137335,-4.894934,1.674388
10 Aug 2024 07:19:00.000,-1945.637716,-4380.527280,-4932.975088,5.249472,-4.630193,2.041185
10 Aug 2024 07:20:00.000,-1627.820612,-4649.908253,-4799.721021,5.340970,-4.346020,2.398984
10 Aug 2024 07:21:00.000,-1305.138935,-4901.682365,-4645.308487,5.411592,-4.043482,2.746208
10 Aug 2024 07:22:00.000,-978.850248,-5134.781601,-4470.418179,5.461184,-3.723722,3.081326
10 Aug 2024 07:23:00.000,-650.218908,-5348.208881,-4275.821059,5.489675,-3.387959,3.402861
10 Aug 2024 07:24:00.000,-320.511158,-5541.042396,-4062.374964,5.497073,-3.037483,3.709394
10 Aug 2024 07:25:00.000,9.009752,-5712.439660,-3831.020823,5.483469,-2.673648,3.999576
10 Aug 2024 07:26:00.000,337.088401,-5861.641252,-3582.778508,5.449033,-2.297868,4.272127
10 Aug 2024 07:27:00.000,662.481966,-5987.974244,-3318.742336,5.394014,-1.911611,4.525844
10 Aug 2024 07:28:00.000,983.964907,-6090.855280,-3040.076252,5.318739,-1.516393,4.759611
10 Aug 2024 07:29:00.000,1300.333546,-6169.793311,-2748.008690,5.223610,-1.113773,4.972396
10 Aug 2024 07:30:00.000,1610.410539,-6224.391961,-2443.827163,5.109103,-0.705349,5.163262
10 Aug 2024 07:31:00.000,1913.049200,-6254.351514,-2128.872586,4.975763,-0.292743,5.331366
10 Aug 2024 07:32:00.000,2207.137686,-6259.470518,-1804.533363,4.824205,0.122393,5.475968
10 Aug 2024 07:33:00.000,2491.603007,-6239.646992,-1472.239270,4.655109,0.538396,5.596431
10 Aug 2024 07:34:00.000,2765.414867,-6194.879227,-1133.455148,4.469218,0.953588,5.692223
10 Aug 2024 07:35:00.000,3027.589303,-6125.266187,-789.674449,4.267334,1.366292,5.762922
10 Aug 2024 07:36:00.000,3277.192125,-6031.007496,-442.412653,4.050312,1.774831,5.808217
10 Aug 2024 07:37:00.000,3513.342135,-5912.403004,-93.200582,3.819062,2.177542,5.827907
10 Aug 2024 07:38:00.000,3735.214126,-5769.851957,256.422343,3.574541,2.572777,5.821907
10 Aug 2024 07:39:00.000,3942.041632,-5603.851741,604.914888,3.317750,2.958913,5.790242
10 Aug 2024 07:40:00.000,4133.119450,-5414.996225,950.740805,3.049728,3.334358,5.733052
10 Aug 2024 07:41:00.000,4307.805893,-5203.973702,1292.375600,2.771552,3.697558,5.650589
10 Aug 2024 07:42:00.000,4465.524792,-4971.564429,1628.313254,2.484330,4.047002,5.543217
10 Aug 2024 07:43:00.000,4605.767236,-4718.637787,1957.072863,2.189195,4.381231,5.411409
10 Aug 2024 07:44:00.000,4728.093036,-4446.149060,2277.205166,1.887303,4.698843,5.255746
10 Aug 2024 07:45:00.000,4832.131924,-4155.135845,2587.298933,1.579828,4.998497,5.076914
10 Aug 2024 07:46:00.000,4917.584473,-3846.714117,2885.987188,1.267957,5.278921,4.875702
10 Aug 2024 07:47:00.000,4984.222745,-3522.073951,3171.953231,0.952885,5.538918,4.652996
10 Aug 2024 07:48:00.000,5031.890664,-3182.474931,3443.936447,0.635812,5.777370,4.409779
10 Aug 2024 07:49:00.000,5060.504112,-2829.241243,3700.737861,0.317936,5.993242,4.147122
10 Aug 2024 07:50:00.000,5070.050758,-2463.756498,3941.225422,0.000450,6.185588,3.866184
10 Aug 2024 07:51:00.000,5060.589613,-2087.458282,4164.338997,-0.315461,6.353557,3.568202
10 Aug 2024 07:52:00.000,5032.250328,-1701.832471,4369.095040,-0.628628,6.496390,3.254491
10 Aug 2024 07:53:00.000,4985.232224,-1308.407319,4554.590932,-0.937898,6.613434,2.926433
10 Aug 2024 07:54:00.000,4919.803075,-908.747354,4720.008956,-1.242143,6.704134,2.585475
10 Aug 2024 07:55:00.000,4836.297642,-504.447111,4864.619905,-1.540260,6.768044,2.233119
10 Aug 2024 07:56:00.000,4735.115970,-97.124703,4987.786295,-1.831175,6.804825,1.870919
10 Aug 2024 07:57:00.000,4616.721455,311.584712,5088.965176,-2.113851,6.814249,1.500471
10 Aug 2024 07:58:00.000,4481.638687,720.035568,5167.710523,-2.387287,6.796196,1.123409
10 Aug 2024 07:59:00.000,4330.451088,1126.578584,5223.675206,-2.650522,6.750663,0.741395
10 Aug 2024 08:00:00.000,4163.798349,1529.567502,5256.612517,-2.902643,6.677754,0.356112
10 Aug 2024 08:01:00.000,3982.373677,1927.365831,5266.377260,-3.142780,6.577689,-0.030740
10 Aug 2024 08:02:00.000,3786.920865,2318.353576,5252.926389,-3.370115,6.450799,-0.417457
10 Aug 2024 08:03:00.000,3578.231208,2700.933919,5216.319199,-3.583885,6.297525,-0.802334
10 Aug 2024 08:04:00.000,3357.140252,3073.539823,5156.717064,-3.783378,6.118418,-1.183674
10 Aug 2024 08:05:00.000,3124.524423,3434.640542,5074.382727,-3.967943,5.914137,-1.559796
10 Aug 2024 08:06:00.000,2881.297525,3782.747996,4969.679141,-4.136987,5.685445,-1.929041
10 Aug 2024 08:07:00.000,2628.407124,4116.422990,4843.067865,-4.289977,5.433208,-2.289783
10 Aug 2024 08:08:00.000,2366.830852,4434.281251,4695.107038,-4.426443,5.158390,-2.640432
10 Aug 2024 08:09:00.000,2097.572613,4734.999259,4526.448911,-4.545980,4.862050,-2.979440
10 Aug 2024 08:10:00.000,1821.658740,5017.319844,4337.836974,-4.648246,4.545341,-3.305314
10 Aug 2024 08:11:00.000,1540.134090,5280.057522,4130.102679,-4.732965,4.209500,-3.616618
10 Aug 2024 08:12:00.000,1254.058110,5522.103556,3904.161776,-4.799927,3.855846,-3.911978
10 Aug 2024 08:13:00.000,964.500876,5742.430708,3661.010272,-4.848988,3.485776,-4.190093
10 Aug 2024 08:14:00.000,672.539133,5940.097678,3401.720047,-4.880070,3.100757,-4.449738
10 Aug 2024 08:15:00.000,379.252336,6114.253191,3127.434120,-4.893160,2.702321,-4.689766
10 Aug 2024 08:16:00.000,85.718716,6264.139725,2839.361618,-4.888312,2.292061,-4.909121
10 Aug 2024 08:17:00.000,-206.988615,6389.096868,2538.772444,-4.865642,1.871620,-5.106835
10 Aug 2024 08:18:00.000,-497.805514,6488.564274,2226.991674,-4.825333,1.442688,-5.282037
10 Aug 2024 08:19:00.000,-785.680589,6562.084224,1905.393724,-4.767627,1.006996,-5.433955
10 Aug 2024 08:20:00.000,-1069.578908,6609.303753,1575.396283,-4.692830,0.566304,-5.561917
10 Aug 2024 08:21:00.000,-1348.485616,6629.976369,1238.454070,-4.601306,0.122398,-5.665362
10 Aug 2024 08:22:00.000,-1621.409452,6623.963319,896.052416,-4.493476,-0.322917,-5.743832
10 Aug 2024 08:23:00.000,-1887.386155,6591.234422,549.700722,-4.369819,-0.767827,-5.796982
10 Aug 2024 08:24:00.000,-2145.481744,6531.868454,200.925798,-4.230865,-1.210517,-5.824577
10 Aug 2024 08:25:00.000,-2394.795661,6446.053077,-148.734861,-4.077198,-1.649173,-5.826495
10 Aug 2024 08:26:00.000,-2634.463780,6334.084324,-497.739856,-3.909448,-2.081998,-5.802729
10 Aug 2024 08:27:00.000,-2863.661247,6196.365628,-844.550680,-3.728293,-2.507210,-5.753383
10 Aug 2024 08:28:00.000,-3081.605176,6033.406412,-1187.638496,-3.534453,-2.923059,-5.678674
10 Aug 2024 08:29:00.000,-3287.557159,5845.820224,-1525.490881,-3.328691,-3.327826,-5.578933
10 Aug 2024 08:30:00.000,-3480.825608,5634.322449,-1856.618489,-3.111805,-3.719836,-5.454598
10 Aug 2024 08:31:00.000,-3660.767912,5399.727588,-2179.561622,-2.884628,-4.097462,-5.306217
10 Aug 2024 08:32:00.000,-3826.792403,5142.946116,-2492.896658,-2.648024,-4.459133,-5.134445
10 Aug 2024 08:33:00.000,-3978.360130,4864.980943,-2795.242332,-2.402887,-4.803340,-4.940040
10 Aug 2024 08:34:00.000,-4114.986432,4566.923479,-3085.265822,-2.150131,-5.128642,-4.723857
10 Aug 2024 08:35:00.000,-4236.242307,4249.949327,-3361.688627,-1.890697,-5.433675,-4.486850
10 Aug 2024 08:36:00.000,-4341.755585,3915.313610,-3623.292200,-1.625539,-5.717154,-4.230064
10 Aug 2024 08:37:00.000,-4431.211881,3564.345969,-3868.923323,-1.355627,-5.977880,-3.954631
10 Aug 2024 08:38:00.000,-4504.355350,3198.445232,-4097.499185,-1.081942,-6.214747,-3.661764
10 Aug 2024 08:39:00.000,-4560.989228,2819.073792,-4308.012164,-0.805472,-6.426743,-3.352756
10 Aug 2024 08:40:00.000,-4600.976166,2427.751705,-4499.534262,-0.527209,-6.612959,-3.028968
10 Aug 2024 08:41:00.000,-4624.238353,2026.050538,-4671.221196,-0.248146,-6.772587,-2.691827
10 Aug 2024 08:42:00.000,-4630.757436,1615.586995,-4822.316126,0.030730,-6.904931,-2.342820
10 Aug 2024 08:43:00.000,-4620.574238,1198.016335,-4952.152983,0.308434,-7.009403,-1.983485
10 Aug 2024 08:44:00.000,-4593.788262,775.025627,-5060.159411,0.583994,-7.085530,-1.615406
10 Aug 2024 08:45:00.000,-4550.557017,348.326855,-5145.859290,0.856451,-7.132955,-1.240206
10 Aug 2024 08:46:00.000,-4491.095129,-80.350095,-5208.874830,1.124860,-7.151439,-0.859540
