"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
10 Aug 2024 04:23:00.000,5482.918748,-3761.769202,1759.392810,3.788416,2.950647,-5.497309
10 Aug 2024 04:24:00.000,5698.820051,-3577.565428,1425.918730,3.406006,3.187790,-5.614409
10 Aug 2024 04:25:00.000,5891.381044,-3379.446258,1086.158815,3.010675,3.414343,-5.706759
10 Aug 2024 04:26:00.000,6059.875416,-3168.073851,741.610819,2.604062,3.629419,-5.773953
10 Aug 2024 04:27:00.000,6203.676464,-2944.162617,393.793601,2.187848,3.832165,-5.815693
10 Aug 2024 04:28:00.000,6322.259400,-2708.476963,44.240435,1.763747,4.021767,-5.831797
10 Aug 2024 04:29:00.000,6415.203222,-2461.828837,-305.507754,1.333503,4.197456,-5.822192
10 Aug 2024 04:30:00.000,6482.192164,-2205.075082,-653.909184,0.898880,4.358505,-5.786921
10 Aug 2024 04:31:00.000,6523.016698,-1939.114594,-999.428004,0.461653,4.504238,-5.726140
10 Aug 2024 04:32:00.000,6537.574098,-1664.885317,-1340.541077,0.023606,4.634032,-5.640117
10 Aug 2024 04:33:00.000,6525.868566,-1383.361055,-1675.744681,-0.413482,4.747314,-5.529230
10 Aug 2024 04:34:00.000,6488.010912,-1095.548132,-2003.561151,-0.847838,4.843573,-5.393969
10 Aug 2024 04:35:00.000,6424.217798,-802.481912,-2322.545382,-1.277706,4.922354,-5.234931
10 Aug 2024 04:36:00.000,6334.810553,-505.223165,-2631.291205,-1.701356,4.983264,-5.052815
10 Aug 2024 04:37:00.000,6220.213549,-204.854330,-2928.437586,-2.117084,5.025974,-4.848425
10 Aug 2024 04:38:00.000,6080.952175,97.524352,-3212.674623,-2.523228,5.050220,-4.622661
10 Aug 2024 04:39:00.000,5917.650386,400.798787,-3482.749322,-2.918165,5.055805,-4.376520
10 Aug 2024 04:40:00.000,5731.027860,703.845070,-3737.471121,-3.300328,5.042599,-4.111086
10 Aug 2024 04:41:00.000,5521.896777,1005.533598,-3975.717137,-3.668204,5.010542,-3.827529
10 Aug 2024 04:42:00.000,5291.158219,1304.733229,-4196.437119,-4.020341,4.959643,-3.527100
10 Aug 2024 04:43:00.000,5039.798220,1600.315490,-4398.658071,-4.355361,4.889982,-3.211122
10 Aug 2024 04:44:00.000,4768.883479,1891.158802,-4581.488551,-4.671955,4.801709,-2.880988
10 Aug 2024 04:45:00.000,4479.556760,2176.152721,-4744.122591,-4.968896,4.695045,-2.538154
10 Aug 2024 04:46:00.000,4173.031991,2454.202164,-4885.843257,-5.245040,4.570281,-2.184132
10 Aug 2024 04:47:00.000,3850.589086,2724.231619,-5006.025806,-5.499332,4.427778,-1.820481
10 Aug 2024 04:48:00.000,3513.568520,2985.189309,-5104.140441,-5.730809,4.267966,-1.448805
10 Aug 2024 04:49:00.000,3163.365670,3236.051304,-5179.754645,-5.938605,4.091344,-1.070742
10 Aug 2024 04:50:00.000,2801.424953,3475.825562,-5232.535092,-6.121952,3.898475,-0.687959
10 Aug 2024 04:51:00.000,2429.233778,3703.555879,-5262.249110,-6.280185,3.689989,-0.302144
10 Aug 2024 04:52:00.000,2048.316355,3918.325735,-5268.765712,-6.412742,3.466580,0.085004
10 Aug 2024 04:53:00.000,1660.227363,4119.262029,-5252.056172,-6.519170,3.229001,0.471776
10 Aug 2024 04:54:00.000,1266.545523,4305.538663,-5212.194149,-6.599122,2.978065,0.856469
10 Aug 2024 04:55:00.000,868.867098,4476.379996,-5149.355366,-6.652359,2.714640,1.237387
10 Aug 2024 04:56:00.000,468.799338,4631.064116,-5063.816834,-6.678754,2.439649,1.612850
10 Aug 2024 04:57:00.000,67.953915,4768.925945,-4955.955628,-6.678287,2.154063,1.981203
10 Aug 2024 04:58:00.000,-332.059648,4889.360147,-4826.247231,-6.651049,1.858902,2.340822
10 Aug 2024 04:59:00.000,-729.640501,4991.823832,-4675.263433,-6.597239,1.555226,2.690122
10 Aug 2024 05:00:00.000,-1123.202937,5075.839044,-4503.669810,-6.517162,1.244139,3.027563
10 Aug 2024 05:01:00.000,-1511.182778,5140.995019,-4312.222793,-6.411230,0.926777,3.351659
10 Aug 2024 05:02:00.000,-1892.043637,5186.950203,-4101.766334,-6.279957,0.604310,3.660979
10 Aug 2024 05:03:00.000,-2264.283054,5213.434022,-3873.228180,-6.123959,0.277933,3.954160
10 Aug 2024 05:04:00.000,-2626.438460,5220.248393,-3627.615790,-5.943950,-0.051133,4.229911
10 Aug 2024 05:05:00.000,-2977.092957,5207.268965,-3366.011890,-5.740738,-0.381652,4.487015
10 Aug 2024 05:06:00.000,-3314.880888,5174.446092,-3089.569700,-5.515222,-0.712372,4.724339
10 Aug 2024 05:07:00.000,-3638.493174,5121.805522,-2799.507851,-5.268388,-1.042032,4.940836
10 Aug 2024 05:08:00.000,-3946.682398,5049.448800,-2497.105016,-5.001305,-1.369366,5.135554
10 Aug 2024 05:09:00.000,-4238.267616,4957.553384,-2183.694267,-4.715118,-1.693111,5.307632
10 Aug 2024 05:10:00.000,-4512.138880,4846.372467,-1860.657204,-4.411048,-2.012007,5.456313
10 Aug 2024 05:11:00.000,-4767.261445,4716.234506,-1529.417861,-4.090381,-2.324805,5.580941
10 Aug 2024 05:12:00.000,-5002.679656,4567.542455,-1191.436431,-3.754466,-2.630273,5.680966
10 Aug 2024 05:13:00.000,-5217.520499,4400.772705,-848.202827,-3.404708,-2.927195,5.755949
10 Aug 2024 05:14:00.000,-5410.996791,4216.473727,-501.230116,-3.042561,-3.214384,5.805558
10 Aug 2024 05:15:00.000,-5582.410015,4015.264433,-152.047847,-2.669525,-3.490682,5.829574
10 Aug 2024 05:16:00.000,-5731.152778,3797.832241,197.804690,-2.287138,-3.754963,5.827892
10 Aug 2024 05:17:00.000,-5856.710885,3564.930868,546.785250,-1.896967,-4.006144,5.800519
10 Aug 2024 05:18:00.000,-5958.665027,3317.377844,893.355433,-1.500606,-4.243182,5.747575
10 Aug 2024 05:19:00.000,-6036.692077,3056.051758,1235.987465,-1.099667,-4.465085,5.669295
10 Aug 2024 05:20:00.000,-6090.565985,2781.889250,1573.170929,-0.695773,-4.670911,5.566023
10 Aug 2024 05:21:00.000,-6120.158279,2495.881748,1903.419431,-0.290551,-4.859775,5.438215
10 Aug 2024 05:22:00.000,-6125.438161,2199.071976,2225.277146,0.114370,-5.030854,5.286433
10 Aug 2024 05:23:00.000,-6106.472212,1892.550223,2537.325238,0.517374,-5.183387,5.111347
10 Aug 2024 05:24:00.000,-6063.423703,1577.450416,2838.188115,0.916857,-5.316680,4.913729
10 Aug 2024 05:25:00.000,-5996.551508,1254.945976,3126.539492,1.311235,-5.430110,4.694451
10 Aug 2024 05:26:00.000,-5906.208649,926.245504,3401.108238,1.698956,-5.523129,4.454477
10 Aug 2024 05:27:00.000,-5792.840452,592.588286,3660.683981,2.078496,-5.595262,4.194867
10 Aug 2024 05:28:00.000,-5656.982348,255.239660,3904.122439,2.448376,-5.646117,3.916766
10 Aug 2024 05:29:00.000,-5499.257314,-84.513770,4130.350470,2.807159,-5.675377,3.621397
10 Aug 2024 05:30:00.000,-5320.372973,-425.369021,4338.370801,3.153460,-5.682812,3.310065
10 Aug 2024 05:31:00.000,-5121.118372,-766.011725,4527.266422,3.485951,-5.668275,2.984141
10 Aug 2024 05:32:00.000,-4902.360432,-1105.121203,4696.204628,3.803365,-5.631701,2.645063
10 Aug 2024 05:33:00.000,-4665.040120,-1441.375595,4844.440696,4.104502,-5.573116,2.294324
10 Aug 2024 05:34:00.000,-4410.168326,-1773.457032,4971.321161,4.388233,-5.492628,1.933471
10 Aug 2024 05:35:00.000,-4138.821482,-2100.056829,5076.286698,4.653501,-5.390435,1.564095
10 Aug 2024 05:36:00.000,-3852.136946,-2419.880674,5158.874593,4.899333,-5.266818,1.187823
10 Aug 2024 05:37:00.000,-3551.308153,-2731.653798,5218.720774,5.124835,-5.122146,0.806316
10 Aug 2024 05:38:00.000,-3237.579574,-3034.126103,5255.561424,5.329199,-4.956873,0.421254
10 Aug 2024 05:39:00.000,-2912.241489,-3326.077221,5269.234140,5.511706,-4.771536,0.034335
10 Aug 2024 05:40:00.000,-2576.624608,-3606.321498,5259.678648,5.671728,-4.566755,-0.352735
10 Aug 2024 05:41:00.000,-2232.094554,-3873.712864,5226.937071,5.808730,-4.343229,-0.738250
10 Aug 2024 05:42:00.000,-1880.046236,-4127.149585,5171.153744,5.922272,-4.101736,-1.120511
10 Aug 2024 05:43:00.000,-1521.898138,-4365.578869,5092.574573,6.012007,-3.843129,-1.497832
10 Aug 2024 05:44:00.000,-1159.086534,-4588.001302,4991.545958,6.077689,-3.568335,-1.868551
10 Aug 2024 05:45:00.000,-793.059677,-4793.475104,4868.513260,6.119165,-3.278346,-2.231032
10 Aug 2024 05:46:00.000,-425.271958,-4981.120190,4724.018840,6.136383,-2.974226,-2.583678
10 Aug 2024 05:47:00.000,-57.178084,-5150.121997,4558.699669,6.129386,-2.657096,-2.924935
10 Aug 2024 05:48:00.000,309.772719,-5299.735086,4373.284518,6.098312,-2.328137,-3.253298
10 Aug 2024 05:49:00.000,674.142449,-5429.286485,4168.590747,6.043397,-1.988583,-3.567320
10 Aug 2024 05:50:00.000,1034.509993,-5538.178768,3945.520701,5.964968,-1.639717,-3.865616
10 Aug 2024 05:51:00.000,1389.476685,-5625.892846,3705.057735,5.863446,-1.282867,-4.146871
10 Aug 2024 05:52:00.000,1737.671758,-5691.990470,3448.261873,5.739340,-0.919400,-4.409845
10 Aug 2024 05:53:00.000,2077.757634,-5736.116418,3176.265141,5.593246,-0.550714,-4.653380
10 Aug 2024 05:54:00.000,2408.435067,-5758.000369,2890.266574,5.425845,-0.178240,-4.876402
10 Aug 2024 05:55:00.000,2728.448093,-5757.458446,2591.526931,5.237899,0.196571,-5.077927
10 Aug 2024 05:56:00.000,3036.588782,-5734.394423,2281.363137,5.030247,0.572251,-5.257067
10 Aug 2024 05:57:00.000,3331.701768,-5688.800585,1961.142478,4.803800,0.947318,-5.413032
10 Aug 2024 05:58:00.000,3612.688542,-5620.758247,1632.276573,4.559542,1.320286,-5.545136
10 Aug 2024 05:59:00.000,3878.511499,-5530.437905,1296.215152,4.298519,1.689671,-5.652795
10 Aug 2024 06:00:00.000,4128.197707,-5418.099040,954.439665,4.021840,2.053991,-5.735535
10 Aug 2024 06:01:00.000,4360.842403,-5284.089563,608.456749,3.730667,2.411781,-5.792991
10 Aug 2024 06:02:00.000,4575.612197,-5128.844894,259.791592,3.426216,2.761592,-5.824910
10 Aug 2024 06:03:00.000,4771.747965,-4952.886690,-90.018797,3.109747,3.101997,-5.831151
10 Aug 2024 06:04:00.000,4948.567438,-4756.821218,-439.432359,2.782560,3.431604,-5.811687
10 Aug 2024 06:05:00.000,5105.467462,-4541.337375,-786.908784,2.445990,3.749053,-5.766604
10 Aug 2024 06:06:00.000,5241.925932,-4307.204364,-1130.916303,2.101404,4.053027,-5.696099
10 Aug 2024 06:07:00.000,5357.503395,-4055.269036,-1469.938437,1.750190,4.342256,-5.600485
10 Aug 2024 06:08:00.000,5451.844311,-3786.452901,-1802.480685,1.393755,4.615523,-5.480183
10 Aug 2024 06:09:00.000,5524.677976,-3501.748823,-2127.077112,1.033519,4.871666,-5.335722
10 Aug 2024 06:10:00.000,5575.819097,-3202.217402,-2442.296808,0.670908,5.109590,-5.167740
10 Aug 2024 06:11:00.000,5605.168037,-2888.983075,-2746.750199,0.307351,5.328264,-4.976977
10 Aug 2024 06:12:00.000,5612.710706,-2563.229925,-3039.095174,-0.055731,5.526731,-4.764274
10 Aug 2024 06:13:00.000,5598.518122,-2226.197229,-3318.042996,-0.416923,5.704108,-4.530569
10 Aug 2024 06:14:00.000,5562.745639,-1879.174765,-3582.363989,-0.774830,5.859596,-4.276892
10 Aug 2024 06:15:00.000,5505.631843,-1523.497879,-3830.892953,-1.128073,5.992477,-4.004362
10 Aug 2024 06:16:00.000,5427.497127,-1160.542352,-4062.534305,-1.475304,6.102120,-3.714179
10 Aug 2024 06:17:00.000,5328.741956,-791.719061,-4276.266909,-1.815205,6.187987,-3.407623
10 Aug 2024 06:18:00.000,5209.844830,-418.468489,-4471.148573,-2.146493,6.249630,-3.086045
10 Aug 2024 06:19:00.000,5071.359940,-42.255064,-4646.320207,-2.467927,6.286698,-2.750863
10 Aug 2024 06:20:00.000,4913.914560,335.438608,-4801.009605,-2.778314,6.298937,-2.403555
10 Aug 2024 06:21:00.000,4738.206158,713.117630,-4934.534856,-3.076508,6.286192,-2.045651
10 Aug 2024 06:22:00.000,4544.999250,1089.280771,-5046.307344,-3.361420,6.248407,-1.678729
10 Aug 2024 06:23:00.000,4335.122020,1462.426488,-5135.834346,-3.632019,6.185627,-1.304407
10 Aug 2024 06:24:00.000,4109.462705,1831.058970,-5202.721203,-3.887334,6.097998,-0.924335
10 Aug 2024 06:25:00.000,3868.965777,2193.694195,-5246.673059,-4.126461,5.985768,-0.540188
10 Aug 2024 06:26:00.000,3614.627922,2548.865975,-5267.496162,-4.348564,5.849283,-0.153660
10 Aug 2024 06:27:00.000,3347.493852,2895.131945,-5265.098719,-4.552880,5.688990,0.233545
10 Aug 2024 06:28:00.000,3068.651951,3231.079498,-5239.491299,-4.738717,5.505435,0.619722
10 Aug 2024 06:29:00.000,2779.229787,3555.331620,-5190.786785,-4.905459,5.299257,1.003166
10 Aug 2024 06:30:00.000,2480.389497,3866.552613,-5119.199881,-5.052571,5.071194,1.382188
10 Aug 2024 06:31:00.000,2173.323073,4163.453674,-5025.046161,-5.179594,4.822072,1.755116
10 Aug 2024 06:32:00.000,1859.247562,4444.798313,-4908.740679,-5.286151,4.552807,2.120308
10 Aug 2024 06:33:00.000,1539.400209,4709.407580,-4770.796142,-5.371946,4.264400,2.476153
10 Aug 2024 06:34:00.000,1215.033550,4956.165088,-4611.820647,-5.436766,3.957935,2.821083
10 Aug 2024 06:35:00.000,887.410481,5184.021798,-4432.515001,-5.480478,3.634573,3.153576
10 Aug 2024 06:36:00.000,557.799327,5392.000553,-4233.669630,-5.503034,3.295548,3.472167
10 Aug 2024 06:37:00.000,227.468921,5579.200345,-4016.161101,-5.504466,2.942164,3.775452
10 Aug 2024 06:38:00.000,-102.316281,5744.800285,-3780.948248,-5.484886,2.575786,4.062094
10 Aug 2024 06:39:00.000,-430.301033,5888.063263,-3529.067953,-5.444489,2.197840,4.330830
10 Aug 2024 06:40:00.000,-755.244059,6008.339288,-3261.630574,-5.383547,1.809805,4.580473
10 Aug 2024 06:41:00.000,-1075.922729,6105.068482,-2979.815045,-5.302409,1.413204,4.809925
10 Aug 2024 06:42:00.000,-1391.137623,6177.783720,-2684.863687,-5.201498,1.009603,5.018173
10 Aug 2024 06:43:00.000,-1699.716972,6226.112904,-2378.076725,-5.081313,0.600605,5.204300
10 Aug 2024 06:44:00.000,-2000.520967,6249.780859,-2060.806557,-4.942420,0.187836,5.367485
10 Aug 2024 06:45:00.000,-2292.445902,6248.610833,-1734.451798,-4.785456,-0.227052,5.507009
10 Aug 2024 06:46:00.000,-2574.428154,6222.525610,-1400.451106,-4.611119,-0.642392,5.622256
10 Aug 2024 06:47:00.000,-2845.447977,6171.548218,-1060.276847,-4.420173,-1.056511,5.712719
10 Aug 2024 06:48:00.000,-3104.533099,6095.802223,-715.428602,-4.213437,-1.467733,5.777998
10 Aug 2024 06:49:00.000,-3350.762112,5995.511620,-367.426554,-3.991786,-1.874387,5.817807
10 Aug 2024 06:50:00.000,-3583.267639,5871.000307,-17.804791,-3.756146,-2.274815,5.831969
10 Aug 2024 06:51:00.000,-3801.239268,5722.691152,331.895461,-3.507489,-2.667377,5.820422
10 Aug 2024 06:52:00.000,-4003.926253,5551.104643,680.132628,-3.246830,-3.050460,5.783217
10 Aug 2024 06:53:00.000,-4190.639961,5356.857140,1025.371587,-2.975225,-3.422483,5.720519
10 Aug 2024 06:54:00.000,-4360.756063,5140.658721,1366.090431,-2.693761,-3.781904,5.632602
10 Aug 2024 06:55:00.000,-4513.716469,4903.310636,1700.787179,-2.403557,-4.127227,5.519856
10 Aug 2024 06:56:00.000,-4649.030991,4645.702380,2027.986397,-2.105757,-4.457007,5.382776
10 Aug 2024 06:57:00.000,-4766.278736,4368.808384,2346.245704,-1.801527,-4.769859,5.221968
10 Aug 2024 06:58:00.000,-4865.109225,4073.684356,2654.162126,-1.492047,-5.064460,5.038140
10 Aug 2024 06:59:00.000,-4945.243241,3761.463261,2950.378284,-1.178511,-5.339559,4.832103
10 Aug 2024 07:00:00.000,-5006.473396,3433.350976,3233.588378,-0.862119,-5.593977,4.604764
10 Aug 2024 07:01:00.000,-5048.664424,3090.621632,3502.543940,-0.544074,-5.826618,4.357126
10 Aug 2024 07:02:00.000,-5071.753197,2734.612645,3756.059342,-0.225577,-6.036470,4.090281
10 Aug 2024 07:03:00.000,-5075.748474,2366.719481,3993.017020,0.092178,-6.222611,3.805405
10 Aug 2024 07:04:00.000,-5060.730376,1988.390156,4212.372400,0.408006,-6.384212,3.503754
10 Aug 2024 07:05:00.000,-5026.849604,1601.119504,4413.158505,0.720741,-6.520542,3.186657
10 Aug 2024 07:06:00.000,-4974.326388,1206.443224,4594.490214,1.029232,-6.630970,2.855512
10 Aug 2024 07:07:00.000,-4903.449194,805.931747,4755.568170,1.332354,-6.714970,2.511780
10 Aug 2024 07:08:00.000,-4814.573180,401.183931,4895.682296,1.629012,-6.772120,2.156975
10 Aug 2024 07:09:00.000,-4708.118417,-6.179379,5014.214931,1.918138,-6.802110,1.792661
10 Aug 2024 07:10:00.000,-4584.567881,-414.521908,5110.643553,2.198702,-6.804736,1.420445
10 Aug 2024 07:11:00.000,-4444.465227,-822.198591,5184.543077,2.469713,-6.779909,1.041967
10 Aug 2024 07:12:00.000,-4288.412356,-1227.562274,5235.587734,2.730222,-6.727649,0.658896
10 Aug 2024 07:13:00.000,-4117.066783,-1628.970443,5263.552506,2.979323,-6.648090,0.272920
10 Aug 2024 07:14:00.000,-3931.138825,-2024.791964,5268.314117,3.216163,-6.541478,-0.114258
10 Aug 2024 07:15:00.000,-3731.388605,-2413.413786,5249.851576,3.439936,-6.408169,-0.500933
10 Aug 2024 07:16:00.000,-3518.622911,-2793.247607,5208.246270,3.649892,-6.248632,-0.885400
10 Aug 2024 07:17:00.000,-3293.691894,-3162.736444,5143.681608,3.845336,-6.063441,-1.265964
10 Aug 2024 07:18:00.000,-3057.485644,-3520.361108,5056.442207,4.025632,-5.853282,-1.640947
10 Aug 2024 07:19:00.000,-2810.930637,-3864.646535,4946.912643,4.190203,-5.618940,-2.008696
10 Aug 2024 07:20:00.000,-2554.986085,-4194.167959,4815.575752,4.338536,-5.361305,-2.367591
10 Aug 2024 07:21:00.000,-2290.640191,-4507.556896,4663.010502,4.470178,-5.081363,-2.716048
10 Aug 2024 07:22:00.000,-2018.906327,-4803.506910,4489.889441,4.584742,-4.780195,-3.052533
10 Aug 2024 07:23:00.000,-1740.819160,-5080.779151,4296.975735,4.681907,-4.458973,-3.375561
10 Aug 2024 07:24:00.000,-1457.430717,-5338.207614,4085.119799,4.761414,-4.118952,-3.683708
10 Aug 2024 07:25:00.000,-1169.806433,-5574.704130,3855.255551,4.823075,-3.761470,-3.975617
10 Aug 2024 07:26:00.000,-879.021171,-5789.263041,3608.396295,4.866765,-3.387940,-4.250000
10 Aug 2024 07:27:00.000,-586.155252,-5980.965543,3345.630253,4.892426,-2.999843,-4.505649
10 Aug 2024 07:28:00.000,-292.290482,-6148.983696,3068.115769,4.900067,-2.598724,-4.741435
10 Aug 2024 07:29:00.000,1.493777,-6292.584058,2777.076201,4.889760,-2.186188,-4.956319
10 Aug 2024 07:30:00.000,294.124506,-6411.130944,2473.794532,4.861644,-1.763888,-5.149355
10 Aug 2024 07:31:00.000,584.538876,-6504.089286,2159.607708,4.815920,-1.333523,-5.319691
10 Aug 2024 07:32:00.000,871.688012,-6571.027092,1835.900749,4.752852,-0.896829,-5.466576
10 Aug 2024 07:33:00.000,1154.540694,-6611.617474,1504.100644,4.672764,-0.455572,-5.589363
10 Aug 2024 07:34:00.000,1432.086953,-6625.640261,1165.670057,4.576040,-0.011542,-5.687511
10 Aug 2024 07:35:00.000,1703.341565,-6612.983158,822.100881,4.463121,0.433456,-5.760586
10 Aug 2024 07:36:00.000,1967.347428,-6573.642476,474.907663,4.334502,0.877608,-5.808268
10 Aug 2024 07:37:00.000,2223.178813,-6507.723407,125.620923,4.190734,1.319100,-5.830345
10 Aug 2024 07:38:00.000,2469.944473,-6415.439850,-224.219588,4.032416,1.756124,-5.826720
10 Aug 2024 07:39:00.000,2706.790608,-6297.113787,-573.071678,3.860195,2.186886,-5.797409
10 Aug 2024 07:40:00.000,2932.903672,-6153.174210,-919.397513,3.674766,2.609615,-5.742542
10 Aug 2024 07:41:00.000,3147.513009,-5984.155601,-1261.670396,3.476864,3.022566,-5.662361
10 Aug 2024 07:42:00.000,3349.893330,-5790.695974,-1598.381495,3.267264,3.424034,-5.557218
10 Aug 2024 07:43:00.000,3539.366991,-5573.534480,-1928.046497,3.046780,3.812355,-5.427577
10 Aug 2024 07:44:00.000,3715.306101,-5333.508590,-2249.212148,2.816256,4.185916,-5.274010
10 Aug 2024 07:45:00.000,3877.134432,-5071.550860,-2560.462665,2.576569,4.543162,-5.097194
10 Aug 2024 07:46:00.000,4024.329128,-4788.685303,-2860.425971,2.328621,4.882601,-4.897908
10 Aug 2024 07:47:00.000,4156.422218,-4486.023362,-3147.779746,2.073338,5.202811,-4.677031
10 Aug 2024 07:48:00.000,4273.001928,-4164.759524,-3421.257258,1.811667,5.502447,-4.435536
10 Aug 2024 07:49:00.000,4373.713779,-3826.166566,-3679.652943,1.544571,5.780245,-4.174488
10 Aug 2024 07:50:00.000,4458.261481,-3471.590481,-3921.827724,1.273026,6.035029,-3.895038
10 Aug 2024 07:51:00.000,4526.407614,-3102.445078,-4146.714029,0.998017,6.265716,-3.598417
10 Aug 2024 07:52:00.000,4577.974108,-2720.206298,-4353.320498,0.720537,6.471319,-3.285934
10 Aug 2024 07:53:00.000,4612.842499,-2326.406250,-4540.736354,0.441580,6.650953,-2.958965
10 Aug 2024 07:54:00.000,4630.953989,-1922.627013,-4708.135417,0.162139,6.803838,-2.618953
10 Aug 2024 07:55:00.000,4632.309296,-1510.494215,-4854.779748,-0.116796,6.929302,-2.267395
10 Aug 2024 07:56:00.000,4616.968296,-1091.670410,-4980.022898,-0.394242,7.026787,-1.905842
10 Aug 2024 07:57:00.000,4585.049466,-667.848304,-5083.312761,-0.669229,7.095848,-1.535888
10 Aug 2024 07:58:00.000,4536.729135,-240.743827,-5164.194008,-0.940800,7.136155,-1.159163
10 Aug 2024 07:59:00.000,4472.240532,187.910887,-5222.310093,-1.208016,7.147497,-0.777328
10 Aug 2024 08:00:00.000,4391.872657,616.374618,-5257.404824,-1.469958,7.129783,-0.392066
10 Aug 2024 08:01:00.000,4295.968959,1042.904218,-5269.323494,-1.725730,7.083041,-0.005077
10 Aug 2024 08:02:00.000,4184.925847,1465.761788,-5258.013563,-1.974463,7.007417,0.381936
10 Aug 2024 08:03:00.000,4059.191026,1883.221855,-5223.524887,-2.215316,6.903178,0.767264
10 Aug 2024 08:04:00.000,3919.261673,2293.578503,-5166.009502,-2.447482,6.770710,1.149211
10 Aug 2024 08:05:00.000,3765.682455,2695.152433,-5085.720952,-2.670186,6.610514,1.526091
10 Aug 2024 08:06:00.000,3599.043402,3086.297933,-4983.013170,-2.882690,6.423208,1.896244
10 Aug 2024 08:07:00.000,3419.977643,3465.409711,-4858.338919,-3.084296,6.209521,2.258037
10 Aug 2024 08:08:00.000,3229.159007,3830.929573,-4712.247797,-3.274346,5.970293,2.609877
10 Aug 2024 08:09:00.000,3027.299511,4181.352920,-4545.383814,-3.452226,5.706470,2.950212
10 Aug 2024 08:10:00.000,2815.146724,4515.235028,-4358.482552,-3.617365,5.419102,3.277541
10 Aug 2024 08:11:00.000,2593.481043,4831.197090,-4152.367920,-3.769239,5.109335,3.590422
10 Aug 2024 08:12:00.000,2363.112866,5127.931993,-3927.948529,-3.907373,4.778411,3.887475
10 Aug 2024 08:13:00.000,2124.879687,5404.209805,-3686.213680,-4.031339,4.427661,4.167392
10 Aug 2024 08:14:00.000,1879.643120,5658.882949,-3428.229004,-4.140761,4.058498,4.428937
10 Aug 2024 08:15:00.000,1628.285856,5890.891043,-3155.131769,-4.235312,3.672414,4.670959
10 Aug 2024 08:16:00.000,1371.708574,6099.265384,-2868.125861,-4.314720,3.270972,4.892389
10 Aug 2024 08:17:00.000,1110.826806,6283.133054,-2568.476479,-4.378763,2.855801,5.092253
10 Aug 2024 08:18:00.000,846.567775,6441.720637,-2257.504558,-4.427272,2.428588,5.269668
10 Aug 2024 08:19:00.000,579.867208,6574.357523,-1936.580948,-4.460132,1.991072,5.423854
10 Aug 2024 08:20:00.000,311.666143,6680.478795,-1607.120366,-4.477282,1.545035,5.554130
10 Aug 2024 08:21:00.000,42.907735,6759.627673,-1270.575162,-4.478713,1.092298,5.659921
10 Aug 2024 08:22:00.000,-225.465931,6811.457512,-928.428920,-4.464469,0.634711,5.740762
10 Aug 2024 08:23:00.000,-492.517004,6835.733355,-582.189913,-4.434647,0.174145,5.796296
10 Aug 2024 08:24:00.000,-757.315001,6832.333004,-233.384455,-4.389396,-0.287514,5.826279
10 Aug 2024 08:25:00.000,-1018.939898,6801.247644,116.449825,-4.328915,-0.748374,5.830578
10 Aug 2024 08:26:00.000,-1276.485184,6742.581980,465.770762,-4.253455,-1.206543,5.809174
10 Aug 2024 08:27:00.000,-1529.060838,6656.553914,813.038456,-4.163315,-1.660141,5.762162
10 Aug 2024 08:28:00.000,-1775.796255,6543.493741,1156.722057,-4.058842,-2.107304,5.689748
10 Aug 2024 08:29:00.000,-2015.843088,6403.842882,1495.306515,-3.940431,-2.546193,5.592253
10 Aug 2024 08:30:00.000,-2248.378004,6238.152160,1827.299257,-3.808522,-2.975002,5.470105
10 Aug 2024 08:31:00.000,-2472.605354,6047.079602,2151.236771,-3.663596,-3.391964,5.323844
10 Aug 2024 08:32:00.000,-2687.759736,5831.387813,2465.691052,-3.506180,-3.795361,5.154113
10 Aug 2024 08:33:00.000,-2893.108452,5591.940903,2769.275900,-3.336838,-4.183529,4.961662
10 Aug 2024 08:34:00.000,-3087.953854,5329.700986,3060.653032,-3.156173,-4.554866,4.747339
10 Aug 2024 08:35:00.000,-3271.635564,5045.724278,3338.537979,-2.964825,-4.907839,4.512088
10 Aug 2024 08:36:00.000,-3443.532568,4741.156794,3601.705749,-2.763465,-5.240989,4.256947
10 Aug 2024 08:37:00.000,-3603.065174,4417.229674,3848.996226,-2.552798,-5.552938,3.983040
10 Aug 2024 08:38:00.000,-3749.696840,4075.254145,4079.319288,-2.333558,-5.842395,3.691574
10 Aug 2024 08:39:00.000,-3882.935844,3716.616153,4291.659609,-2.106505,-6.108161,3.383835
10 Aug 2024 08:40:00.000,-4002.336818,3342.770678,4485.081134,-1.872423,-6.349136,3.061179
10 Aug 2024 08:41:00.000,-4107.502123,2955.235762,4658.731210,-1.632118,-6.564318,2.725029
10 Aug 2024 08:42:00.000,-4198.083073,2555.586264,4811.844340,-1.386417,-6.752815,2.376866
10 Aug 2024 08:43:00.000,-4273.780989,2145.447384,4943.745561,-1.136159,-6.913843,2.018225
10 Aug 2024 08:44:00.000,-4334.348109,1726.487973,5053.853415,-0.882200,-7.046731,1.650688
10 Aug 2024 08:45:00.000,-4379.588315,1300.413652,5141.682518,-0.625407,-7.150924,1.275873
10 Aug 2024 08:46:00.000,-4409.357707,868.959785,5206.845695,-0.366653,-7.225986,0.895434
10 Aug 2024 08:47:00.000,-4423.565005,433.884318,5249.055690,-0.106817,-7.271601,0.511048
