"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
10 Aug 2024 04:24:00.000,1181.477997,5683.863834,3688.708480,-5.813352,-1.484041,4.148723
10 Aug 2024 04:25:00.000,829.918035,5583.946660,3929.318560,-5.901552,-1.845185,3.868665
10 Aug 2024 04:26:00.000,473.747402,5462.617130,4152.607143,-5.966972,-2.197558,3.571552
10 Aug 2024 04:27:00.000,114.344501,5320.442096,4357.589911,-6.009240,-2.539814,3.258695
10 Aug 2024 04:28:00.000,-246.892772,5158.067756,4543.363245,-6.028078,-2.870656,2.931473
10 Aug 2024 04:29:00.000,-608.552478,4976.216672,4709.108206,-6.023298,-3.188836,2.591328
10 Aug 2024 04:30:00.000,-969.214186,4775.684503,4854.094147,-5.994804,-3.493165,2.239760
10 Aug 2024 04:31:00.000,-1327.454573,4557.336455,4977.681928,-5.942595,-3.782516,1.878319
10 Aug 2024 04:32:00.000,-1681.853090,4322.103494,5079.326743,-5.866765,-4.055824,1.508597
10 Aug 2024 04:33:00.000,-2030.997630,4070.978298,5158.580513,-5.767502,-4.312097,1.132225
10 Aug 2024 04:34:00.000,-2373.490211,3805.011008,5215.093867,-5.645088,-4.550414,0.750861
10 Aug 2024 04:35:00.000,-2707.952625,3525.304760,5248.617677,-5.499900,-4.769928,0.366188
10 Aug 2024 04:36:00.000,-3033.032047,3233.011043,5259.004163,-5.332407,-4.969875,-0.020099
10 Aug 2024 04:37:00.000,-3347.406566,2929.324895,5246.207538,-5.143171,-5.149569,-0.406298
10 Aug 2024 04:38:00.000,-3649.790634,2615.479947,5210.284212,-4.932841,-5.308408,-0.790706
10 Aug 2024 04:39:00.000,-3938.940386,2292.743350,5151.392546,-4.702157,-5.445878,-1.171628
10 Aug 2024 04:40:00.000,-4213.658834,1962.410605,5069.792149,-4.451942,-5.561549,-1.547385
10 Aug 2024 04:41:00.000,-4472.800895,1625.800307,4965.842739,-4.183102,-5.655081,-1.916321
10 Aug 2024 04:42:00.000,-4715.278234,1284.248829,4840.002552,-3.896622,-5.726221,-2.276810
10 Aug 2024 04:43:00.000,-4940.063916,939.104981,4692.826327,-3.593563,-5.774807,-2.627261
10 Aug 2024 04:44:00.000,-5146.196819,591.724638,4524.962855,-3.275057,-5.800766,-2.966131
10 Aug 2024 04:45:00.000,-5332.785824,243.465391,4337.152124,-2.942305,-5.804113,-3.291926
10 Aug 2024 04:46:00.000,-5499.013726,-104.318788,4130.222055,-2.596569,-5.784955,-3.603208
10 Aug 2024 04:47:00.000,-5644.140880,-450.282823,3905.084851,-2.239172,-5.743481,-3.898607
10 Aug 2024 04:48:00.000,-5767.508548,-793.095746,3662.732978,-1.871487,-5.679971,-4.176820
10 Aug 2024 04:49:00.000,-5868.541936,-1131.445817,3404.234789,-1.494936,-5.594787,-4.436620
10 Aug 2024 04:50:00.000,-5946.752904,-1464.045533,3130.729813,-1.110987,-5.488374,-4.676862
10 Aug 2024 04:51:00.000,-6001.742348,-1789.636515,2843.423734,-0.721139,-5.361256,-4.896488
10 Aug 2024 04:52:00.000,-6033.202219,-2106.994237,2543.583075,-0.326925,-5.214038,-5.094528
10 Aug 2024 04:53:00.000,-6040.917201,-2414.932603,2232.529614,0.070096,-5.047397,-5.270110
10 Aug 2024 04:54:00.000,-6024.766004,-2712.308333,1911.634560,0.468350,-4.862081,-5.422460
10 Aug 2024 04:55:00.000,-5984.722293,-2998.025151,1582.312504,0.866248,-4.658908,-5.550907
10 Aug 2024 04:56:00.000,-5920.855229,-3271.037771,1246.015187,1.262196,-4.438760,-5.654884
10 Aug 2024 04:57:00.000,-5833.329634,-3530.355640,904.225099,1.654601,-4.202578,-5.733932
10 Aug 2024 04:58:00.000,-5722.405755,-3775.046455,558.448942,2.041875,-3.951362,-5.787704
10 Aug 2024 04:59:00.000,-5588.438652,-4004.239424,210.210992,2.422447,-3.686163,-5.815962
10 Aug 2024 05:00:00.000,-5431.877184,-4217.128257,-138.953626,2.794764,-3.408078,-5.818581
10 Aug 2024 05:01:00.000,-5253.262623,-4412.973896,-487.505698,3.157299,-3.118250,-5.795551
10 Aug 2024 05:02:00.000,-5053.226870,-4591.106952,-833.908713,3.508558,-2.817858,-5.746972
10 Aug 2024 05:03:00.000,-4832.490308,-4750.929867,-1176.635634,3.847087,-2.508117,-5.673060
10 Aug 2024 05:04:00.000,-4591.859268,-4891.918767,-1514.175626,4.171476,-2.190267,-5.574138
10 Aug 2024 05:05:00.000,-4332.223151,-5013.625025,-1845.040724,4.480368,-1.865574,-5.450645
10 Aug 2024 05:06:00.000,-4054.551179,-5115.676517,-2167.772383,4.772460,-1.535323,-5.303123
10 Aug 2024 05:07:00.000,-3759.888823,-5197.778571,-2480.947916,5.046513,-1.200810,-5.132224
10 Aug 2024 05:08:00.000,-3449.353887,-5259.714613,-2783.186760,5.301356,-0.863341,-4.938701
10 Aug 2024 05:09:00.000,-3124.132294,-5301.346502,-3073.156564,5.535891,-0.524223,-4.723407
10 Aug 2024 05:10:00.000,-2785.473561,-5322.614557,-3349.579065,5.749097,-0.184764,-4.487290
10 Aug 2024 05:11:00.000,-2434.686005,-5323.537288,-3611.235715,5.940036,0.153739,-4.231393
10 Aug 2024 05:12:00.000,-2073.131678,-5304.210820,-3856.973063,6.107855,0.489996,-3.956842
10 Aug 2024 05:13:00.000,-1702.221067,-5264.808025,-4085.707832,6.251793,0.822740,-3.664848
10 Aug 2024 05:14:00.000,-1323.407569,-5205.577362,-4296.431696,6.371181,1.150719,-3.356699
10 Aug 2024 05:15:00.000,-938.181767,-5126.841438,-4488.215729,6.465450,1.472714,-3.033753
10 Aug 2024 05:16:00.000,-548.065527,-5028.995291,-4660.214494,6.534126,1.787531,-2.697433
10 Aug 2024 05:17:00.000,-154.605946,-4912.504410,-4811.669774,6.576841,2.094015,-2.349221
10 Aug 2024 05:18:00.000,240.630832,-4777.902496,-4941.913914,6.593330,2.391049,-1.990654
10 Aug 2024 05:19:00.000,636.065905,-4625.788983,-5050.372762,6.583433,2.677560,-1.623312
10 Aug 2024 05:20:00.000,1030.113982,-4456.826323,-5136.568203,6.547097,2.952521,-1.248813
10 Aug 2024 05:21:00.000,1421.189796,-4271.737048,-5200.120263,6.484376,3.214956,-0.868810
10 Aug 2024 05:22:00.000,1807.714556,-4071.300630,-5240.748788,6.395431,3.463943,-0.484976
10 Aug 2024 05:23:00.000,2188.122393,-3856.350142,-5258.274676,6.280532,3.698619,-0.099005
10 Aug 2024 05:24:00.000,2560.866774,-3627.768745,-5252.620669,6.140054,3.918178,0.287403
10 Aug 2024 05:25:00.000,2924.426873,-3386.486008,-5223.811690,5.974478,4.121879,0.672544
10 Aug 2024 05:26:00.000,3277.313853,-3133.474079,-5171.974738,5.784390,4.309044,1.054720
10 Aug 2024 05:27:00.000,3618.077048,-2869.743728,-5097.338325,5.570475,4.479063,1.432246
10 Aug 2024 05:28:00.000,3945.310012,-2596.340268,-5000.231466,5.333521,4.631396,1.803459
10 Aug 2024 05:29:00.000,4257.656400,-2314.339380,-4881.082237,5.074411,4.765572,2.166722
10 Aug 2024 05:30:00.000,4553.815685,-2024.842858,-4740.415878,4.794121,4.881190,2.520433
10 Aug 2024 05:31:00.000,4832.548649,-1728.974283,-4578.852485,4.493719,4.977925,2.863034
10 Aug 2024 05:32:00.000,5092.682651,-1427.874649,-4397.104273,4.174355,5.055523,3.193013
10 Aug 2024 05:33:00.000,5333.116647,-1122.697966,-4195.972438,3.837264,5.113803,3.508917
10 Aug 2024 05:34:00.000,5552.825920,-814.606835,-3976.343622,3.483755,5.152659,3.809353
10 Aug 2024 05:35:00.000,5750.866527,-504.768036,-3739.186010,3.115211,5.172059,4.092996
10 Aug 2024 05:36:00.000,5926.379423,-194.348132,-3485.545055,2.733078,5.172042,4.358596
10 Aug 2024 05:37:00.000,6078.594254,115.490892,-3216.538876,2.338865,5.152721,4.604982
10 Aug 2024 05:38:00.000,6206.832795,423.595940,-2933.353324,1.934133,5.114279,4.831068
10 Aug 2024 05:39:00.000,6310.512024,728.827046,-2637.236759,1.520493,5.056971,5.035857
10 Aug 2024 05:40:00.000,6389.146815,1030.061527,-2329.494541,1.099597,4.981118,5.218447
10 Aug 2024 05:41:00.000,6442.352235,1326.198055,-2011.483282,0.673131,4.887110,5.378033
10 Aug 2024 05:42:00.000,6469.845437,1616.160594,-1684.604862,0.242811,4.775399,5.513910
10 Aug 2024 05:43:00.000,6471.447144,1898.902233,-1350.300248,-0.189628,4.646504,5.625481
10 Aug 2024 05:44:00.000,6447.082701,2173.408861,-1010.043145,-0.622435,4.501000,5.712254
10 Aug 2024 05:45:00.000,6396.782708,2438.702710,-665.333500,-1.053853,4.339522,5.773845
10 Aug 2024 05:46:00.000,6320.683219,2693.845715,-317.690885,-1.482126,4.162758,5.809983
10 Aug 2024 05:47:00.000,6219.025505,2937.942715,31.352197,-1.905504,3.971449,5.820510
10 Aug 2024 05:48:00.000,6092.155384,3170.144465,380.257071,-2.322252,3.766385,5.805378
10 Aug 2024 05:49:00.000,5940.522117,3389.650450,727.485668,-2.730659,3.548400,5.764655
10 Aug 2024 05:50:00.000,5764.676875,3595.711501,1071.507312,-3.129040,3.318370,5.698519
10 Aug 2024 05:51:00.000,5565.270779,3787.632201,1410.805462,-3.515749,3.077210,5.607263
10 Aug 2024 05:52:00.000,5343.052522,3964.773075,1743.884400,-3.889182,2.825870,5.491288
10 Aug 2024 05:53:00.000,5098.865580,4126.552550,2069.275825,-4.247784,2.565329,5.351106
10 Aug 2024 05:54:00.000,4833.645026,4272.448696,2385.545323,-4.590058,2.296595,5.187336
10 Aug 2024 05:55:00.000,4548.413954,4402.000732,2691.298692,-4.914568,2.020699,5.000698
10 Aug 2024 05:56:00.000,4244.279527,4514.810290,2985.188090,-5.219948,1.738689,4.792015
10 Aug 2024 05:57:00.000,3922.428671,4610.542453,3265.917972,-5.504907,1.451631,4.562208
10 Aug 2024 05:58:00.000,3584.123422,4688.926545,3532.250805,-5.768233,1.160600,4.312290
10 Aug 2024 05:59:00.000,3230.695952,4749.756680,3783.012522,-6.008801,0.866680,4.043362
10 Aug 2024 06:00:00.000,2863.543290,4792.892081,4017.097698,-6.225574,0.570957,3.756610
10 Aug 2024 06:01:00.000,2484.121763,4818.257152,4233.474421,-6.417614,0.274516,3.453297
10 Aug 2024 06:02:00.000,2093.941167,4825.841314,4431.188846,-6.584078,-0.021561,3.134762
10 Aug 2024 06:03:00.000,1694.558715,4815.698615,4609.369393,-6.724228,-0.316201,2.802407
10 Aug 2024 06:04:00.000,1287.572759,4787.947101,4767.230594,-6.837432,-0.608346,2.457699
10 Aug 2024 06:05:00.000,874.616336,4742.767968,4904.076555,-6.923166,-0.896949,2.102157
10 Aug 2024 06:06:00.000,457.350542,4680.404493,5019.304021,-6.981019,-1.180988,1.737347
10 Aug 2024 06:07:00.000,37.457786,4601.160748,5112.405039,-7.010691,-1.459460,1.364879
10 Aug 2024 06:08:00.000,-383.365075,4505.400110,5182.969194,-7.012001,-1.731391,0.986395
10 Aug 2024 06:09:00.000,-803.413669,4393.543570,5230.685420,-6.984881,-1.995835,0.603562
10 Aug 2024 06:10:00.000,-1220.983093,4266.067852,5255.343372,-6.929380,-2.251881,0.218068
10 Aug 2024 06:11:00.000,-1634.374923,4123.503342,5256.834351,-6.845665,-2.498652,-0.168387
10 Aug 2024 06:12:00.000,-2041.904200,3966.431852,5235.151783,-6.734019,-2.735311,-0.554100
10 Aug 2024 06:13:00.000,-2441.906396,3795.484211,5190.391252,-6.594838,-2.961062,-0.937370
10 Aug 2024 06:14:00.000,-2832.744294,3611.337708,5122.750073,-6.428637,-3.175152,-1.316508
10 Aug 2024 06:15:00.000,-3212.814783,3414.713386,5032.526429,-6.236038,-3.376875,-1.689842
10 Aug 2024 06:16:00.000,-3580.555524,3206.373205,4920.118048,-6.017776,-3.565575,-2.055727
10 Aug 2024 06:17:00.000,-3934.451462,2987.117083,4786.020457,-5.774694,-3.740643,-2.412550
10 Aug 2024 06:18:00.000,-4273.041155,2757.779830,4630.824795,-5.507734,-3.901524,-2.758738
10 Aug 2024 06:19:00.000,-4594.922902,2519.227973,4455.215207,-5.217944,-4.047717,-3.092764
10 Aug 2024 06:20:00.000,-4898.760625,2272.356507,4259.965825,-4.906465,-4.178775,-3.413157
10 Aug 2024 06:21:00.000,-5183.289506,2018.085562,4045.937364,-4.574529,-4.294306,-3.718503
10 Aug 2024 06:22:00.000,-5447.321328,1757.357013,3814.073318,-4.223456,-4.393977,-4.007458
10 Aug 2024 06:23:00.000,-5689.749516,1491.131041,3565.395806,-3.854648,-4.477512,-4.278746
10 Aug 2024 06:24:00.000,-5909.553854,1220.382646,3301.001066,-3.469580,-4.544693,-4.531173
10 Aug 2024 06:25:00.000,-6105.804840,946.098151,3022.054621,-3.069799,-4.595361,-4.763625
10 Aug 2024 06:26:00.000,-6277.667690,669.271678,2729.786143,-2.656916,-4.629414,-4.975077
10 Aug 2024 06:27:00.000,-6424.405943,390.901633,2425.484030,-2.232595,-4.646811,-5.164599
10 Aug 2024 06:28:00.000,-6545.384677,111.987196,2110.489729,-1.798555,-4.647568,-5.331353
10 Aug 2024 06:29:00.000,-6640.073298,-166.475163,1786.191818,-1.356555,-4.631759,-5.474605
10 Aug 2024 06:30:00.000,-6708.047914,-443.495135,1454.019891,-0.908390,-4.599515,-5.593723
10 Aug 2024 06:31:00.000,-6748.993259,-718.091974,1115.438252,-0.455885,-4.551024,-5.688183
10 Aug 2024 06:32:00.000,-6762.704180,-989.297849,771.939460,-0.000885,-4.486528,-5.757568
10 Aug 2024 06:33:00.000,-6749.086660,-1256.161119,425.037750,0.454753,-4.406324,-5.801572
10 Aug 2024 06:34:00.000,-6708.158389,-1517.749540,76.262359,0.909163,-4.310762,-5.820001
10 Aug 2024 06:35:00.000,-6640.048871,-1773.153374,-272.849217,1.360485,-4.200242,-5.812774
10 Aug 2024 06:36:00.000,-6544.999061,-2021.488408,-620.758000,1.806865,-4.075214,-5.779923
10 Aug 2024 06:37:00.000,-6423.360550,-2261.898863,-965.930314,2.246471,-3.936176,-5.721592
10 Aug 2024 06:38:00.000,-6275.594276,-2493.560188,-1306.844546,2.677492,-3.783671,-5.638039
10 Aug 2024 06:39:00.000,-6102.268791,-2715.681726,-1641.997855,3.098152,-3.618285,-5.529632
10 Aug 2024 06:40:00.000,-5904.058072,-2927.509259,-1969.912793,3.506714,-3.440645,-5.396849
10 Aug 2024 06:41:00.000,-5681.738890,-3128.327402,-2289.143823,3.901490,-3.251419,-5.240275
10 Aug 2024 06:42:00.000,-5436.187753,-3317.461858,-2598.283688,4.280845,-3.051309,-5.060600
10 Aug 2024 06:43:00.000,-5168.377426,-3494.281521,-2895.969617,4.643206,-2.841052,-4.858617
10 Aug 2024 06:44:00.000,-4879.373048,-3658.200421,-3180.889330,4.987068,-2.621414,-4.635216
10 Aug 2024 06:45:00.000,-4570.327860,-3808.679505,-3451.786823,5.311001,-2.393192,-4.391382
10 Aug 2024 06:46:00.000,-4242.478562,-3945.228253,-3707.467907,5.613654,-2.157208,-4.128189
10 Aug 2024 06:47:00.000,-3897.140313,-4067.406121,-3946.805470,5.893763,-1.914306,-3.846798
10 Aug 2024 06:48:00.000,-3535.701405,-4174.823815,-4168.744449,6.150155,-1.665348,-3.548449
10 Aug 2024 06:49:00.000,-3159.617618,-4267.144382,-4372.306476,6.381754,-1.411216,-3.234458
10 Aug 2024 06:50:00.000,-2770.406300,-4344.084124,-4556.594194,6.587586,-1.152804,-2.906208
10 Aug 2024 06:51:00.000,-2369.640167,-4405.413331,-4720.795214,6.766779,-0.891016,-2.565147
10 Aug 2024 06:52:00.000,-1958.940882,-4450.956835,-4864.185693,6.918573,-0.626766,-2.212779
10 Aug 2024 06:53:00.000,-1539.972414,-4480.594380,-4986.133528,7.042320,-0.360971,-1.850655
10 Aug 2024 06:54:00.000,-1114.434213,-4494.260805,-5086.101139,7.137485,-0.094549,-1.480374
10 Aug 2024 06:55:00.000,-684.054239,-4491.946055,-5163.647841,7.203653,0.171582,-1.103566
10 Aug 2024 06:56:00.000,-250.581854,-4473.695004,-5218.431789,7.240526,0.436510,-0.721894
10 Aug 2024 06:57:00.000,184.219376,-4439.607103,-5250.211480,7.247928,0.699327,-0.337040
10 Aug 2024 06:58:00.000,618.578944,-4389.835852,-5258.846819,7.225805,0.959140,0.049301
10 Aug 2024 06:59:00.000,1050.726707,-4324.588096,-5244.299741,7.174223,1.215065,0.435424
10 Aug 2024 07:00:00.000,1478.900189,-4244.123151,-5206.634373,7.093370,1.466236,0.819627
10 Aug 2024 07:01:00.000,1901.351864,-4148.751770,-5146.016754,6.983557,1.711807,1.200218
10 Aug 2024 07:02:00.000,2316.356381,-4038.834934,-5062.714103,6.845213,1.950949,1.575517
10 Aug 2024 07:03:00.000,2722.217702,-3914.782499,-4957.093640,6.678885,2.182862,1.943871
10 Aug 2024 07:04:00.000,3117.276129,-3777.051684,-4829.620969,6.485237,2.406768,2.303656
10 Aug 2024 07:05:00.000,3499.915177,-3626.145407,-4680.858023,6.265045,2.621922,2.653286
10 Aug 2024 07:06:00.000,3868.568277,-3462.610490,-4511.460591,6.019195,2.827606,2.991220
10 Aug 2024 07:07:00.000,4221.725283,-3287.035723,-4322.175422,5.748682,3.023139,3.315967
10 Aug 2024 07:08:00.000,4557.938732,-3100.049801,-4113.836936,5.454601,3.207873,3.626097
10 Aug 2024 07:09:00.000,4875.829867,-2902.319137,-3887.363545,5.138145,3.381199,3.920242
10 Aug 2024 07:10:00.000,5174.094360,-2694.545567,-3643.753605,4.800602,3.542545,4.197105
10 Aug 2024 07:11:00.000,5451.507745,-2477.463942,-3384.081015,4.443345,3.691382,4.455467
10 Aug 2024 07:12:00.000,5706.930509,-2251.839625,-3109.490481,4.067830,3.827224,4.694187
10 Aug 2024 07:13:00.000,5939.312843,-2018.465895,-2821.192474,3.675592,3.949626,4.912215
10 Aug 2024 07:14:00.000,6147.699011,-1778.161270,-2520.457887,3.268231,4.058191,5.108587
10 Aug 2024 07:15:00.000,6331.231340,-1531.766753,-2208.612442,2.847413,4.152568,5.282440
10 Aug 2024 07:16:00.000,6489.153802,-1280.143019,-1887.030836,2.414860,4.232452,5.433007
10 Aug 2024 07:17:00.000,6620.815167,-1024.167536,-1557.130688,1.972342,4.297588,5.559623
10 Aug 2024 07:18:00.000,6725.671731,-764.731644,-1220.366288,1.521671,4.347768,5.661731
10 Aug 2024 07:19:00.000,6803.289594,-502.737596,-878.222183,1.064695,4.382837,5.738881
10 Aug 2024 07:20:00.000,6853.346482,-239.095562,-532.206637,0.603286,4.402688,5.790732
10 Aug 2024 07:21:00.000,6875.633103,25.279379,-183.844982,0.139336,4.407262,5.817056
10 Aug 2024 07:22:00.000,6870.054039,289.470263,165.327113,-0.325252,4.396556,5.817737
10 Aug 2024 07:23:00.000,6836.628161,552.561272,513.770400,-0.788574,4.370611,5.792771
10 Aug 2024 07:24:00.000,6775.488565,813.640749,859.948849,-1.248727,4.329524,5.742270
10 Aug 2024 07:25:00.000,6686.882046,1071.804202,1202.336411,-1.703825,4.273439,5.666455
10 Aug 2024 07:26:00.000,6571.168082,1326.157287,1539.423749,-2.151999,4.202549,5.565660
10 Aug 2024 07:27:00.000,6428.817362,1575.818754,1869.724891,-2.591413,4.117096,5.440331
10 Aug 2024 07:28:00.000,6260.409848,1819.923345,2191.783781,-3.020262,4.017372,5.291020
10 Aug 2024 07:29:00.000,6066.632379,2057.624652,2504.180696,-3.436789,3.903713,5.118384
10 Aug 2024 07:30:00.000,5848.275837,2288.097904,2805.538505,-3.839285,3.776504,4.923185
10 Aug 2024 07:31:00.000,5606.231874,2510.542696,3094.528743,-4.226100,3.636173,4.706283
10 Aug 2024 07:32:00.000,5341.489223,2724.185634,3369.877462,-4.595649,3.483191,4.468635
10 Aug 2024 07:33:00.000,5055.129609,2928.282896,3630.370850,-4.946419,3.318073,4.211287
10 Aug 2024 07:34:00.000,4748.323269,3122.122706,3874.860583,-5.276974,3.141372,3.935375
10 Aug 2024 07:35:00.000,4422.324105,3305.027702,4102.268883,-5.585962,2.953681,3.642115
10 Aug 2024 07:36:00.000,4078.464493,3476.357205,4311.593274,-5.872120,2.755630,3.332800
10 Aug 2024 07:37:00.000,3718.149765,3635.509359,4501.910996,-6.134279,2.547883,3.008793
10 Aug 2024 07:38:00.000,3342.852391,3781.923168,4672.383079,-6.371372,2.331137,2.671522
10 Aug 2024 07:39:00.000,2954.105878,3915.080396,4822.258034,-6.582432,2.106121,2.322474
10 Aug 2024 07:40:00.000,2553.498425,4034.507331,4950.875173,-6.766603,1.873589,1.963188
10 Aug 2024 07:41:00.000,2142.666347,4139.776419,5057.667517,-6.923138,1.634325,1.595248
10 Aug 2024 07:42:00.000,1723.287304,4230.507749,5142.164296,-7.051406,1.389133,1.220276
10 Aug 2024 07:43:00.000,1297.073359,4306.370384,5203.993025,-7.150892,1.138841,0.839924
10 Aug 2024 07:44:00.000,865.763900,4367.083551,5242.881147,-7.221200,0.884293,0.455870
10 Aug 2024 07:45:00.000,431.118444,4412.417658,5258.657232,-7.262056,0.626350,0.069806
10 Aug 2024 07:46:00.000,-5.090627,4442.195165,5251.251735,-7.273306,0.365886,-0.316565
10 Aug 2024 07:47:00.000,-441.085395,4456.291277,5220.697302,-7.254918,0.103785,-0.701541
10 Aug 2024 07:48:00.000,-875.089739,4454.634476,5167.128625,-7.206983,-0.159062,-1.083425
10 Aug 2024 07:49:00.000,-1305.336665,4437.206886,5090.781848,-7.129716,-0.421758,-1.460532
10 Aug 2024 07:50:00.000,-1730.075595,4404.044462,4991.993530,-7.023449,-0.683407,-1.831201
10 Aug 2024 07:51:00.000,-2147.579572,4355.237004,4871.199155,-6.888636,-0.943110,-2.193798
10 Aug 2024 07:52:00.000,-2556.152377,4290.928005,4728.931219,-6.725848,-1.199976,-2.546724
10 Aug 2024 07:53:00.000,-2954.135502,4211.314318,4565.816876,-6.535771,-1.453119,-2.888423
10 Aug 2024 07:54:00.000,-3339.914963,4116.645654,4382.575178,-6.319202,-1.701664,-3.217389
10 Aug 2024 07:55:00.000,-3711.927927,4007.223902,4180.013906,-6.077047,-1.944746,-3.532172
10 Aug 2024 07:56:00.000,-4068.669121,3883.402282,3959.026002,-5.810320,-2.181520,-3.831384
10 Aug 2024 07:57:00.000,-4408.696989,3745.584324,3720.585642,-5.520130,-2.411155,-4.113707
10 Aug 2024 07:58:00.000,-4730.639586,3594.222680,3465.743936,-5.207686,-2.632843,-4.377895
10 Aug 2024 07:59:00.000,-5033.200177,3429.817771,3195.624293,-4.874287,-2.845801,-4.622784
10 Aug 2024 08:00:00.000,-5315.162518,3252.916273,2911.417476,-4.521315,-3.049272,-4.847295
10 Aug 2024 08:01:00.000,-5575.395794,3064.109441,2614.376344,-4.150235,-3.242527,-5.050437
10 Aug 2024 08:02:00.000,-5812.859201,2864.031285,2305.810334,-3.762582,-3.424870,-5.231316
10 Aug 2024 08:03:00.000,-6026.606151,2653.356591,1987.079690,-3.359959,-3.595638,-5.389134
10 Aug 2024 08:04:00.000,-6215.788077,2432.798798,1659.589461,-2.944029,-3.754205,-5.523195
10 Aug 2024 08:05:00.000,-6379.657829,2203.107746,1324.783314,-2.516510,-3.899985,-5.632908
10 Aug 2024 08:06:00.000,-6517.572648,1965.067279,984.137164,-2.079162,-4.032432,-5.717790
10 Aug 2024 08:07:00.000,-6628.996697,1719.492730,639.152672,-1.633787,-4.151041,-5.777467
10 Aug 2024 08:08:00.000,-6713.503150,1467.228290,291.350622,-1.182216,-4.255355,-5.811674
10 Aug 2024 08:09:00.000,-6770.775829,1209.144263,-57.735781,-0.726305,-4.344963,-5.820263
10 Aug 2024 08:10:00.000,-6800.610367,946.134217,-406.567668,-0.267924,-4.419499,-5.803194
10 Aug 2024 08:11:00.000,-6802.914924,679.112045,-753.607295,0.191048,-4.478652,-5.760543
10 Aug 2024 08:12:00.000,-6777.710419,409.008942,-1097.324818,0.648732,-4.522158,-5.692497
10 Aug 2024 08:13:00.000,-6725.130301,136.770299,-1436.205036,1.103257,-4.549806,-5.599358
10 Aug 2024 08:14:00.000,-6645.419858,-136.647463,-1768.754074,1.552768,-4.561440,-5.481536
10 Aug 2024 08:15:00.000,-6538.935050,-410.280116,-2093.505966,1.995433,-4.556957,-5.339549
10 Aug 2024 08:16:00.000,-6406.140899,-683.158896,-2409.029119,2.429449,-4.536307,-5.174024
10 Aug 2024 08:17:00.000,-6247.609421,-954.313813,-2713.932620,2.853053,-4.499500,-4.985691
10 Aug 2024 08:18:00.000,-6064.017116,-1222.776978,-3006.872373,3.264528,-4.446598,-4.775379
10 Aug 2024 08:19:00.000,-5856.142039,-1487.585954,-3286.557020,3.662206,-4.377718,-4.544016
10 Aug 2024 08:20:00.000,-5624.860438,-1747.787104,-3551.753635,4.044483,-4.293037,-4.292622
10 Aug 2024 08:21:00.000,-5371.143007,-2002.438936,-3801.293161,4.409816,-4.192784,-4.022305
10 Aug 2024 08:22:00.000,-5096.050744,-2250.615424,-4034.075560,4.756739,-4.077244,-3.734257
10 Aug 2024 08:23:00.000,-4800.730442,-2491.409305,-4249.074663,5.083859,-3.946758,-3.429746
10 Aug 2024 08:24:00.000,-4486.409837,-2723.935328,-4445.342697,5.389872,-3.801719,-3.110117
10 Aug 2024 08:25:00.000,-4154.392423,-2947.333459,-4622.014460,5.673558,-3.642574,-2.776777
10 Aug 2024 08:26:00.000,-3806.051968,-3160.772012,-4778.311134,5.933794,-3.469821,-2.431197
10 Aug 2024 08:27:00.000,-3442.826744,-3363.450713,-4913.543721,6.169554,-3.284008,-2.074899
10 Aug 2024 08:28:00.000,-3066.213501,-3554.603673,-5027.116080,6.379916,-3.085733,-1.709455
10 Aug 2024 08:29:00.000,-2677.761213,-3733.502265,-5118.527554,6.564062,-2.875640,-1.336475
10 Aug 2024 08:30:00.000,-2279.064617,-3899.457893,-5187.375174,6.721284,-2.654419,-0.957603
10 Aug 2024 08:31:00.000,-1871.757577,-4051.824646,-5233.355444,6.850987,-2.422803,-0.574510
10 Aug 2024 08:32:00.000,-1457.506291,-4190.001817,-5256.265668,6.952688,-2.181565,-0.188884
10 Aug 2024 08:33:00.000,-1038.002392,-4313.436287,-5256.004854,7.026023,-1.931518,0.197574
10 Aug 2024 08:34:00.000,-614.955944,-4421.624763,-5232.574150,7.070742,-1.673510,0.583162
10 Aug 2024 08:35:00.000,-190.088384,-4514.115855,-5186.076845,7.086715,-1.408422,0.966179
10 Aug 2024 08:36:00.000,234.874575,-4590.511990,-5116.717912,7.073930,-1.137166,1.344936
10 Aug 2024 08:37:00.000,658.210035,-4650.471148,-5024.803105,7.032492,-0.860681,1.717765
10 Aug 2024 08:38:00.000,1078.204985,-4693.708422,-4910.737607,6.962626,-0.579932,2.083021
10 Aug 2024 08:39:00.000,1493.163313,-4719.997384,-4775.024252,6.864671,-0.295903,2.439095
10 Aug 2024 08:40:00.000,1901.412733,-4729.171257,-4618.261299,6.739081,-0.009597,2.784416
10 Aug 2024 08:41:00.000,2301.311603,-4721.123886,-4441.139803,6.586423,0.277968,3.117464
10 Aug 2024 08:42:00.000,2691.255590,-4695.810500,-4244.440563,6.407373,0.565764,3.436768
10 Aug 2024 08:43:00.000,3069.684176,-4653.248265,-4029.030682,6.202716,0.852756,3.740922
10 Aug 2024 08:44:00.000,3435.086965,-4593.516619,-3795.859745,5.973336,1.137905,4.028586
10 Aug 2024 08:45:00.000,3786.009764,-4516.757389,-3545.955632,5.720222,1.420169,4.298490
10 Aug 2024 08:46:00.000,4121.060422,-4423.174683,-3280.419990,5.444453,1.698515,4.549445
